locus_tag	ftype	length_bp	gene	EC_number	COG	product
JDNKGJJD_00351	CDS	1386	plaP		COG0531	Low-affinity putrescine importer PlaP
JDNKGJJD_00352	CDS	1185	dhaT_1	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
JDNKGJJD_00353	CDS	534				hypothetical protein
JDNKGJJD_00354	CDS	654	lipB	2.3.1.181	COG0321	Octanoyltransferase
JDNKGJJD_00355	CDS	288				hypothetical protein
JDNKGJJD_00356	CDS	1887	rpoD		COG0568	RNA polymerase sigma factor RpoD
JDNKGJJD_00357	CDS	207				hypothetical protein
JDNKGJJD_00358	CDS	525				hypothetical protein
JDNKGJJD_00359	CDS	933	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
JDNKGJJD_00360	CDS	486				hypothetical protein
JDNKGJJD_00361	CDS	1275	gltA	2.3.3.16	COG0372	Citrate synthase
JDNKGJJD_00362	CDS	537		3.2.2.-		Putative 3-methyladenine DNA glycosylase
JDNKGJJD_00363	CDS	2205	btuB_1			Vitamin B12 transporter BtuB
JDNKGJJD_00364	CDS	1110	namA_1	1.6.99.1	COG1902	NADPH dehydrogenase
JDNKGJJD_00365	CDS	924				hypothetical protein
JDNKGJJD_00366	CDS	825				hypothetical protein
JDNKGJJD_00367	CDS	711	dsbC_1		COG1651	putative thiol:disulfide interchange protein DsbC
JDNKGJJD_00368	CDS	723	ygfZ			tRNA-modifying protein YgfZ
JDNKGJJD_00369	CDS	450				hypothetical protein
JDNKGJJD_00370	CDS	357				hypothetical protein
JDNKGJJD_00371	CDS	345				hypothetical protein
JDNKGJJD_00372	CDS	342				hypothetical protein
JDNKGJJD_00373	CDS	1716	proS	6.1.1.15	COG0442	Proline--tRNA ligase
JDNKGJJD_00374	CDS	3099	mdtC			Multidrug resistance protein MdtC
JDNKGJJD_00375	CDS	1119	mdtA_1			Multidrug resistance protein MdtA
JDNKGJJD_00376	CDS	639				hypothetical protein
JDNKGJJD_00377	CDS	384	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
JDNKGJJD_00378	CDS	363	pleD			Response regulator PleD
JDNKGJJD_00379	CDS	537				hypothetical protein
JDNKGJJD_00380	CDS	2079				hypothetical protein
JDNKGJJD_00381	CDS	4521	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
JDNKGJJD_00382	CDS	465				hypothetical protein
JDNKGJJD_00383	CDS	1137	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
JDNKGJJD_00384	CDS	141				hypothetical protein
JDNKGJJD_00385	CDS	909				hypothetical protein
JDNKGJJD_00386	CDS	369	ybaN		COG2832	Inner membrane protein YbaN
JDNKGJJD_00387	CDS	504				hypothetical protein
JDNKGJJD_00388	tRNA	76				tRNA-Val(tac)
JDNKGJJD_00389	tRNA	77				tRNA-Asp(gtc)
JDNKGJJD_00390	tRNA	77				tRNA-Asp(gtc)
JDNKGJJD_00391	tRNA	76				tRNA-Val(tac)
JDNKGJJD_00392	tRNA	77				tRNA-Asp(gtc)
JDNKGJJD_00393	tRNA	76				tRNA-Val(tac)
JDNKGJJD_00394	CDS	786				hypothetical protein
JDNKGJJD_00395	CDS	2547				hypothetical protein
JDNKGJJD_00396	CDS	576				hypothetical protein
JDNKGJJD_00397	CDS	2079	yccS_1		COG1289	Inner membrane protein YccS
JDNKGJJD_00398	CDS	1221	bcr_1			Bicyclomycin resistance protein
JDNKGJJD_00399	CDS	705	cnbA	1.7.1.16		Chloronitrobenzene nitroreductase
JDNKGJJD_00400	CDS	204				hypothetical protein
JDNKGJJD_00401	CDS	1476	alsT		COG1115	Amino-acid carrier protein AlsT
JDNKGJJD_00402	CDS	936				hypothetical protein
JDNKGJJD_00403	CDS	1236	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
JDNKGJJD_00404	CDS	1194	sbmA		COG1133	Peptide antibiotic transporter SbmA
JDNKGJJD_00405	CDS	2049	pepO	3.4.24.-	COG3590	Neutral endopeptidase
JDNKGJJD_00406	CDS	750				hypothetical protein
JDNKGJJD_00407	CDS	1068				hypothetical protein
JDNKGJJD_00408	CDS	519				hypothetical protein
JDNKGJJD_00409	CDS	579	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
JDNKGJJD_00410	CDS	1470	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
JDNKGJJD_00411	CDS	1479	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
JDNKGJJD_00412	CDS	315	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
JDNKGJJD_00413	CDS	1041	mreB		COG1077	Cell shape-determining protein MreB
JDNKGJJD_00414	CDS	858	mreC		COG1792	Cell shape-determining protein MreC
JDNKGJJD_00415	CDS	492				hypothetical protein
JDNKGJJD_00416	CDS	561	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
JDNKGJJD_00417	CDS	1455	rng	3.1.26.-	COG1530	Ribonuclease G
JDNKGJJD_00418	CDS	174				hypothetical protein
JDNKGJJD_00419	CDS	1386	wax-dgaT	2.3.1.20		O-acyltransferase WSD
JDNKGJJD_00420	CDS	735	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
JDNKGJJD_00421	CDS	618	thrH	3.1.3.3	COG0560	Phosphoserine phosphatase ThrH
JDNKGJJD_00422	CDS	570				hypothetical protein
JDNKGJJD_00423	CDS	813				hypothetical protein
JDNKGJJD_00424	CDS	879	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
JDNKGJJD_00425	CDS	777	fucA	4.1.2.17		L-fuculose phosphate aldolase
JDNKGJJD_00426	CDS	1413	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
JDNKGJJD_00427	CDS	1488	comM		COG0606	Competence protein ComM
JDNKGJJD_00428	CDS	228	ubiK			Ubiquinone biosynthesis accessory factor UbiK
JDNKGJJD_00429	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
JDNKGJJD_00430	CDS	1398	amtB_2			Ammonia channel
JDNKGJJD_00431	CDS	459	nrdR		COG1327	Transcriptional repressor NrdR
JDNKGJJD_00432	CDS	1086	ribD		COG0117	Riboflavin biosynthesis protein RibD
JDNKGJJD_00433	CDS	1293				hypothetical protein
JDNKGJJD_00434	CDS	660	ribE	2.5.1.9		Riboflavin synthase
JDNKGJJD_00435	CDS	219				hypothetical protein
JDNKGJJD_00436	CDS	636				hypothetical protein
JDNKGJJD_00437	CDS	408				hypothetical protein
JDNKGJJD_00438	CDS	1449	pepA	3.4.11.10		cytosol aminopeptidase
JDNKGJJD_00439	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
JDNKGJJD_00440	CDS	1071	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
JDNKGJJD_00441	CDS	1548	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
JDNKGJJD_00442	CDS	1185		3.4.21.-		putative CtpA-like serine protease
JDNKGJJD_00443	CDS	1422	atoC		COG2204	Regulatory protein AtoC
JDNKGJJD_00444	CDS	1569	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
JDNKGJJD_00445	CDS	636	gacA			Response regulator GacA
JDNKGJJD_00446	CDS	1008				hypothetical protein
JDNKGJJD_00447	CDS	1140	thrC	4.2.3.1	COG0498	Threonine synthase
JDNKGJJD_00448	CDS	1302	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
JDNKGJJD_00449	CDS	816				hypothetical protein
JDNKGJJD_00450	CDS	921	xerD_1		COG4974	Tyrosine recombinase XerD
JDNKGJJD_00451	CDS	300				hypothetical protein
JDNKGJJD_00452	CDS	1854	feoB		COG0370	Fe(2+) transporter FeoB
JDNKGJJD_00453	CDS	252				hypothetical protein
JDNKGJJD_00454	CDS	1347	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
JDNKGJJD_00455	CDS	1197	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
JDNKGJJD_00456	CDS	933	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
JDNKGJJD_00457	CDS	537	dksA		COG1734	RNA polymerase-binding transcription factor DksA
JDNKGJJD_00458	CDS	813	cpdA_1	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
JDNKGJJD_00459	CDS	627	nudF	3.6.1.13		ADP-ribose pyrophosphatase
JDNKGJJD_00460	CDS	1878	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
JDNKGJJD_00461	CDS	1065				hypothetical protein
JDNKGJJD_00462	CDS	360				hypothetical protein
JDNKGJJD_00463	CDS	96				hypothetical protein
JDNKGJJD_00464	CDS	906				hypothetical protein
JDNKGJJD_00465	CDS	1347	tolC		COG1538	Outer membrane protein TolC
JDNKGJJD_00466	CDS	723	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
JDNKGJJD_00467	CDS	270			COG2924	putative Fe(2+)-trafficking protein
JDNKGJJD_00468	CDS	1380	argH	4.3.2.1	COG0165	Argininosuccinate lyase
JDNKGJJD_00469	CDS	1140				hypothetical protein
JDNKGJJD_00470	CDS	741	btsR		COG3279	Transcriptional regulatory protein BtsR
JDNKGJJD_00471	CDS	930	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
JDNKGJJD_00472	CDS	768				hypothetical protein
JDNKGJJD_00473	CDS	840				hypothetical protein
JDNKGJJD_00474	CDS	1194				hypothetical protein
JDNKGJJD_00475	CDS	441		3.1.-.-	COG0824	Putative esterase
JDNKGJJD_00476	CDS	327	hvrA_1			Trans-acting regulatory protein HvrA
JDNKGJJD_00477	CDS	744				hypothetical protein
JDNKGJJD_00478	CDS	837				hypothetical protein
JDNKGJJD_00479	CDS	2277	xcpQ		COG1450	Secretin XcpQ
JDNKGJJD_00480	CDS	630				hypothetical protein
JDNKGJJD_00481	CDS	669	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
JDNKGJJD_00482	CDS	1494	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
JDNKGJJD_00483	tRNA	76				tRNA-Thr(tgt)
JDNKGJJD_00484	tRNA	84				tRNA-Tyr(gta)
JDNKGJJD_00485	tRNA	76				tRNA-Gly(tcc)
JDNKGJJD_00486	tRNA	75				tRNA-Thr(ggt)
JDNKGJJD_00487	CDS	285				hypothetical protein
JDNKGJJD_00488	CDS	345	cdiI_1			Immunity protein CdiI
JDNKGJJD_00489	CDS	501				hypothetical protein
JDNKGJJD_00490	CDS	576				hypothetical protein
JDNKGJJD_00491	CDS	135				hypothetical protein
JDNKGJJD_00492	CDS	1605				hypothetical protein
JDNKGJJD_00493	CDS	2607	acnD_1	4.2.1.117	COG1048	2-methylcitrate dehydratase (2-methyl-trans-aconitate forming)
JDNKGJJD_00494	CDS	1158	prpC_1	2.3.3.5	COG0372	2-methylcitrate synthase
JDNKGJJD_00495	CDS	885	prpB_1	4.1.3.30	COG2513	2-methylisocitrate lyase
JDNKGJJD_00496	CDS	711	gntR_1			putative D-xylose utilization operon transcriptional repressor
JDNKGJJD_00497	CDS	1215	tyrB_1	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
JDNKGJJD_00498	CDS	1707	dld_1	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
JDNKGJJD_00499	CDS	1152	lldD_1	1.1.-.-	COG1304	L-lactate dehydrogenase
JDNKGJJD_00500	CDS	753	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
JDNKGJJD_00501	CDS	1662	lldP_1		COG1620	L-lactate permease
JDNKGJJD_00502	CDS	1371	algC_1	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
JDNKGJJD_00503	CDS	1842				hypothetical protein
JDNKGJJD_00504	CDS	1020	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
JDNKGJJD_00505	CDS	1671	pgi_1	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
JDNKGJJD_00506	CDS	1263				hypothetical protein
JDNKGJJD_00507	CDS	876	galU_1	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
JDNKGJJD_00508	CDS	621	epsL_1	2.-.-.-	COG2148	putative sugar transferase EpsL
JDNKGJJD_00509	CDS	831	wbbD_1	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
JDNKGJJD_00510	CDS	1095	gtfA_1	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
JDNKGJJD_00511	CDS	828				hypothetical protein
JDNKGJJD_00512	CDS	828				hypothetical protein
JDNKGJJD_00513	CDS	1095	gtfA_2	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
JDNKGJJD_00514	CDS	831	wbbD_2	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
JDNKGJJD_00515	CDS	621	epsL_2	2.-.-.-	COG2148	putative sugar transferase EpsL
JDNKGJJD_00516	CDS	876	galU_2	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
JDNKGJJD_00517	CDS	1263				hypothetical protein
JDNKGJJD_00518	CDS	1671	pgi_2	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
JDNKGJJD_00519	CDS	1020	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
JDNKGJJD_00520	CDS	1842				hypothetical protein
JDNKGJJD_00521	CDS	1371	algC_2	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
JDNKGJJD_00522	CDS	1662	lldP_2		COG1620	L-lactate permease
JDNKGJJD_00523	CDS	753	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
JDNKGJJD_00524	CDS	1152	lldD_2	1.1.-.-	COG1304	L-lactate dehydrogenase
JDNKGJJD_00525	CDS	1707	dld_2	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
JDNKGJJD_00526	CDS	1215	tyrB_2	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
JDNKGJJD_00527	CDS	711	gntR_2			putative D-xylose utilization operon transcriptional repressor
JDNKGJJD_00528	CDS	885	prpB_2	4.1.3.30	COG2513	2-methylisocitrate lyase
JDNKGJJD_00529	CDS	1158	prpC_2	2.3.3.5	COG0372	2-methylcitrate synthase
JDNKGJJD_00530	CDS	2607	acnD_2	4.2.1.117	COG1048	2-methylcitrate dehydratase (2-methyl-trans-aconitate forming)
JDNKGJJD_00531	CDS	1605				hypothetical protein
JDNKGJJD_00532	CDS	135				hypothetical protein
JDNKGJJD_00533	CDS	576				hypothetical protein
JDNKGJJD_00534	CDS	501				hypothetical protein
JDNKGJJD_00535	CDS	345	cdiI_2			Immunity protein CdiI
JDNKGJJD_00536	CDS	285				hypothetical protein
JDNKGJJD_00537	CDS	1209	pcaF_1	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
JDNKGJJD_00538	CDS	654	pcaJ_1	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
JDNKGJJD_00539	CDS	672	pcaI_1	2.8.3.6	COG1788	3-oxoadipate CoA-transferase subunit A
JDNKGJJD_00540	CDS	366				hypothetical protein
JDNKGJJD_00541	CDS	336	cmtAd		COG2146	p-cumate 2,3-dioxygenase system, ferredoxin component
JDNKGJJD_00542	CDS	852	chqB	1.13.11.37		Hydroxyquinol 1,2-dioxygenase
JDNKGJJD_00543	CDS	1068	linF	1.3.1.-	COG1454	Maleylacetate reductase
JDNKGJJD_00544	CDS	1467	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
JDNKGJJD_00545	CDS	1008				hypothetical protein
JDNKGJJD_00546	CDS	495				hypothetical protein
JDNKGJJD_00547	CDS	1269	nanT_1			Sialic acid transporter NanT
JDNKGJJD_00548	CDS	951	dmlR_1			HTH-type transcriptional regulator DmlR
JDNKGJJD_00549	CDS	1209	nicP_1			Porin-like protein NicP
JDNKGJJD_00550	CDS	981		1.8.3.7	COG1262	Formylglycine-generating enzyme
JDNKGJJD_00551	CDS	1740	atsA_2	3.1.6.1	COG3119	Arylsulfatase
JDNKGJJD_00552	CDS	564				hypothetical protein
JDNKGJJD_00553	CDS	879				hypothetical protein
JDNKGJJD_00554	tRNA	90				tRNA-Ser(tga)
JDNKGJJD_00555	CDS	2031	fadH_1	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
JDNKGJJD_00556	CDS	396				hypothetical protein
JDNKGJJD_00557	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
JDNKGJJD_00558	CDS	1263				hypothetical protein
JDNKGJJD_00559	CDS	1035	pyrC	3.5.2.3	COG0418	Dihydroorotase
JDNKGJJD_00560	CDS	663	rnt	3.1.13.-	COG0847	Ribonuclease T
JDNKGJJD_00561	tRNA	76				tRNA-Glu(ttc)
JDNKGJJD_00562	CDS	2115	cntO_1			Metal-pseudopaline receptor CntO
JDNKGJJD_00563	CDS	1245	namA_2	1.6.99.1		NADPH dehydrogenase
JDNKGJJD_00564	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
JDNKGJJD_00565	CDS	1011	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
JDNKGJJD_00566	CDS	1053	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
JDNKGJJD_00567	CDS	1836				hypothetical protein
JDNKGJJD_00568	CDS	3216				hypothetical protein
JDNKGJJD_00569	CDS	1380	rnhA	3.1.26.4		Ribonuclease H
JDNKGJJD_00570	CDS	1644				hypothetical protein
JDNKGJJD_00571	CDS	744	nudC_1	3.6.1.22		NADH pyrophosphatase
JDNKGJJD_00572	CDS	864	aes_1	3.1.1.-		Acetyl esterase
JDNKGJJD_00573	CDS	708				hypothetical protein
JDNKGJJD_00574	CDS	402				hypothetical protein
JDNKGJJD_00575	CDS	837	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
JDNKGJJD_00576	CDS	387				hypothetical protein
JDNKGJJD_00577	CDS	891			COG0583	putative HTH-type transcriptional regulator
JDNKGJJD_00578	CDS	609	argO		COG1279	Arginine exporter protein ArgO
JDNKGJJD_00579	CDS	642	zitB			Zinc transporter ZitB
JDNKGJJD_00580	CDS	402	zntR		COG0789	HTH-type transcriptional regulator ZntR
JDNKGJJD_00581	CDS	252				hypothetical protein
JDNKGJJD_00582	CDS	1233	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
JDNKGJJD_00583	CDS	1209	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
JDNKGJJD_00584	CDS	1323	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
JDNKGJJD_00585	CDS	633				hypothetical protein
JDNKGJJD_00586	CDS	561				hypothetical protein
JDNKGJJD_00587	CDS	285				hypothetical protein
JDNKGJJD_00588	CDS	318				hypothetical protein
JDNKGJJD_00589	CDS	735				hypothetical protein
JDNKGJJD_00590	CDS	1281	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
JDNKGJJD_00591	CDS	1158	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
JDNKGJJD_00592	CDS	750	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
JDNKGJJD_00593	CDS	657	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
JDNKGJJD_00594	CDS	924	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
JDNKGJJD_00595	CDS	597	scpB		COG1386	Segregation and condensation protein B 
JDNKGJJD_00596	CDS	768	scpA		COG1354	Segregation and condensation protein A
JDNKGJJD_00597	CDS	618	yciO		COG0009	putative protein YciO
JDNKGJJD_00598	CDS	663				hypothetical protein
JDNKGJJD_00599	CDS	561	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
JDNKGJJD_00600	CDS	186	rpmF		COG0333	50S ribosomal protein L32
JDNKGJJD_00601	CDS	987	fabD_1	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
JDNKGJJD_00602	CDS	735	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JDNKGJJD_00603	CDS	237	acpP		COG0236	Acyl carrier protein
JDNKGJJD_00604	CDS	474	kbp		COG1652	Potassium binding protein Kbp
JDNKGJJD_00605	CDS	768	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
JDNKGJJD_00606	CDS	675		3.1.3.5	COG0546	5'-nucleotidase
JDNKGJJD_00607	CDS	660	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
JDNKGJJD_00608	CDS	1782				hypothetical protein
JDNKGJJD_00609	CDS	561				hypothetical protein
JDNKGJJD_00610	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
JDNKGJJD_00611	CDS	582	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
JDNKGJJD_00612	CDS	297	rplY			50S ribosomal protein L25
JDNKGJJD_00613	CDS	951	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
JDNKGJJD_00614	tRNA	75				tRNA-Gln(ttg)
JDNKGJJD_00615	tRNA	75				tRNA-Gln(ttg)
JDNKGJJD_00616	tRNA	75				tRNA-Gln(ttg)
JDNKGJJD_00617	tRNA	75				tRNA-Gln(ttg)
JDNKGJJD_00618	CDS	579	lolB		COG3017	Outer-membrane lipoprotein LolB
JDNKGJJD_00619	CDS	1710	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
JDNKGJJD_00620	CDS	1284	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
JDNKGJJD_00621	CDS	1866	dnaG	2.7.7.-		DNA primase
JDNKGJJD_00622	CDS	1158	bamD			Outer membrane protein assembly factor BamD
JDNKGJJD_00623	CDS	1053	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
JDNKGJJD_00624	CDS	738	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
JDNKGJJD_00625	CDS	552	fldP_2			Flavodoxin FldP
JDNKGJJD_00626	CDS	477	smpB		COG0691	SsrA-binding protein
JDNKGJJD_00627	CDS	492	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
JDNKGJJD_00628	CDS	264	fdx_1		COG1145	Ferredoxin
JDNKGJJD_00629	tRNA	77				tRNA-Met(cat)
JDNKGJJD_00630	CDS	1185				hypothetical protein
JDNKGJJD_00631	CDS	981	dmlR_2			HTH-type transcriptional regulator DmlR
JDNKGJJD_00632	CDS	1113	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
JDNKGJJD_00633	CDS	1647	caiT		COG1292	L-carnitine/gamma-butyrobetaine antiporter
JDNKGJJD_00634	CDS	975	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
JDNKGJJD_00635	CDS	1116	cntA	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
JDNKGJJD_00636	CDS	1452	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
JDNKGJJD_00637	CDS	957	cntB	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
JDNKGJJD_00638	tRNA	77				tRNA-Met(cat)
JDNKGJJD_00639	CDS	1029				hypothetical protein
JDNKGJJD_00640	CDS	1626	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
JDNKGJJD_00641	CDS	561				hypothetical protein
JDNKGJJD_00642	CDS	861				hypothetical protein
JDNKGJJD_00643	CDS	453				hypothetical protein
JDNKGJJD_00644	CDS	1230	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
JDNKGJJD_00645	CDS	1326				hypothetical protein
JDNKGJJD_00646	CDS	375	rpsL		COG0048	30S ribosomal protein S12
JDNKGJJD_00647	CDS	471	rpsG		COG0049	30S ribosomal protein S7
JDNKGJJD_00648	CDS	2139	fusA		COG0480	Elongation factor G
JDNKGJJD_00649	CDS	291				hypothetical protein
JDNKGJJD_00650	CDS	873	gcvA_1			Glycine cleavage system transcriptional activator
JDNKGJJD_00651	CDS	987				hypothetical protein
JDNKGJJD_00652	CDS	1044	xecA1	4.4.1.23		2-hydroxypropyl-CoM lyase
JDNKGJJD_00653	CDS	492	rutF	1.5.1.42	COG1853	FMN reductase (NADH) RutF
JDNKGJJD_00654	CDS	657				hypothetical protein
JDNKGJJD_00655	CDS	1296				hypothetical protein
JDNKGJJD_00656	CDS	279				hypothetical protein
JDNKGJJD_00657	CDS	864				hypothetical protein
JDNKGJJD_00658	CDS	894	yddE_1	5.1.-.-	COG0384	putative isomerase YddE
JDNKGJJD_00659	CDS	780	esiB_1			Secretory immunoglobulin A-binding protein EsiB
JDNKGJJD_00660	CDS	1284	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
JDNKGJJD_00661	CDS	135				hypothetical protein
JDNKGJJD_00662	CDS	2835				hypothetical protein
JDNKGJJD_00663	CDS	717	rstA		COG0745	Transcriptional regulatory protein RstA
JDNKGJJD_00664	CDS	1650	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
JDNKGJJD_00665	CDS	354				hypothetical protein
JDNKGJJD_00666	CDS	1422				hypothetical protein
JDNKGJJD_00667	CDS	552	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
JDNKGJJD_00668	CDS	678	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
JDNKGJJD_00669	CDS	1788	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
JDNKGJJD_00670	CDS	510	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
JDNKGJJD_00671	CDS	1332	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
JDNKGJJD_00672	CDS	2685	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
JDNKGJJD_00673	CDS	1017	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
JDNKGJJD_00674	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
JDNKGJJD_00675	CDS	522	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
JDNKGJJD_00676	CDS	309	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
JDNKGJJD_00677	CDS	1890	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
JDNKGJJD_00678	CDS	1599	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
JDNKGJJD_00679	CDS	1497	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
JDNKGJJD_00680	CDS	636	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
JDNKGJJD_00681	CDS	294				hypothetical protein
JDNKGJJD_00682	CDS	888	cmpR_2			HTH-type transcriptional activator CmpR
JDNKGJJD_00683	CDS	762	fpr_1	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
JDNKGJJD_00684	CDS	423				hypothetical protein
JDNKGJJD_00685	CDS	228				hypothetical protein
JDNKGJJD_00686	CDS	1677				hypothetical protein
JDNKGJJD_00687	CDS	171				hypothetical protein
JDNKGJJD_00688	CDS	1200			COG2081	putative protein
JDNKGJJD_00689	CDS	882	dcyD	4.4.1.15	COG2515	D-cysteine desulfhydrase
