locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNBELFNB_00351	CDS	822	accA_1	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
GNBELFNB_00352	CDS	1521	ppx	3.6.1.11	COG0248	Exopolyphosphatase
GNBELFNB_00353	CDS	327				Thioredoxin C-2
GNBELFNB_00354	CDS	1269	rho	3.6.4.-	COG1158	Transcription termination factor Rho
GNBELFNB_00355	CDS	246				hypothetical protein
GNBELFNB_00356	CDS	297	ihfA		COG0776	Integration host factor subunit alpha
GNBELFNB_00357	CDS	2382	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
GNBELFNB_00358	CDS	981	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
GNBELFNB_00359	CDS	1002				hypothetical protein
GNBELFNB_00360	CDS	609				hypothetical protein
GNBELFNB_00361	CDS	360	rplT		COG0292	50S ribosomal protein L20
GNBELFNB_00362	CDS	195	rpmI		COG0291	50S ribosomal protein L35
GNBELFNB_00363	CDS	1251	entS			Enterobactin exporter EntS
GNBELFNB_00364	CDS	429	yqaA		COG1238	Inner membrane protein YqaA
GNBELFNB_00365	CDS	621	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
GNBELFNB_00366	CDS	339	infC		COG0290	Translation initiation factor IF-3
GNBELFNB_00367	CDS	1923	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
GNBELFNB_00368	CDS	1629		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
GNBELFNB_00369	CDS	537				hypothetical protein
GNBELFNB_00370	CDS	312	ptsO		COG1925	Phosphocarrier protein NPr
GNBELFNB_00371	CDS	852	rapZ		COG1660	RNase adapter protein RapZ
GNBELFNB_00372	CDS	849	panC	6.3.2.1	COG0414	Pantothenate synthetase
GNBELFNB_00373	CDS	810	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
GNBELFNB_00374	CDS	483	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
GNBELFNB_00375	CDS	1464	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
GNBELFNB_00376	CDS	411			COG1555	putative protein
GNBELFNB_00377	CDS	807	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
GNBELFNB_00378	CDS	774	linX	1.1.1.-		2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX
GNBELFNB_00379	CDS	2307	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
GNBELFNB_00380	CDS	1392	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
GNBELFNB_00381	CDS	819				hypothetical protein
GNBELFNB_00382	CDS	915	cysM	2.5.1.47	COG0031	Cysteine synthase B
GNBELFNB_00383	CDS	2808	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
GNBELFNB_00384	CDS	789	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
GNBELFNB_00385	CDS	867	glxR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
GNBELFNB_00386	CDS	795	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
GNBELFNB_00387	CDS	402	rsfS			Ribosomal silencing factor RsfS
GNBELFNB_00388	CDS	822	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
GNBELFNB_00389	CDS	1455	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
GNBELFNB_00390	CDS	315	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
GNBELFNB_00391	CDS	1128	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
GNBELFNB_00392	CDS	927				hypothetical protein
GNBELFNB_00393	CDS	408				hypothetical protein
GNBELFNB_00394	CDS	1185				hypothetical protein
GNBELFNB_00395	CDS	993	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
GNBELFNB_00396	CDS	510				hypothetical protein
GNBELFNB_00397	CDS	894	benM_1			HTH-type transcriptional regulator BenM
GNBELFNB_00398	CDS	765	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
GNBELFNB_00399	CDS	474				hypothetical protein
GNBELFNB_00400	CDS	2757	acnA	4.2.1.3	COG1048	Aconitate hydratase A
GNBELFNB_00401	CDS	813	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
GNBELFNB_00402	CDS	945				hypothetical protein
GNBELFNB_00403	CDS	843				hypothetical protein
GNBELFNB_00404	CDS	1593	prfC		COG4108	Peptide chain release factor RF3
GNBELFNB_00405	CDS	552				hypothetical protein
GNBELFNB_00406	CDS	267	lnt	2.3.1.269		Apolipoprotein N-acyltransferase
GNBELFNB_00407	CDS	339	csaA		COG0073	putative chaperone CsaA
GNBELFNB_00408	CDS	345				hypothetical protein
GNBELFNB_00409	CDS	582				hypothetical protein
GNBELFNB_00410	CDS	1206	epsF_1		COG1459	Type II secretion system protein F
GNBELFNB_00411	CDS	2229	priA	3.6.4.-	COG1198	Primosomal protein N'
GNBELFNB_00412	CDS	1842	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
GNBELFNB_00413	CDS	876	hslO		COG1281	33 kDa chaperonin
GNBELFNB_00414	CDS	612	leuE_3		COG1280	Leucine efflux protein
GNBELFNB_00415	CDS	957	cbpA		COG2214	Curved DNA-binding protein
GNBELFNB_00416	CDS	330	cbpM			Chaperone modulatory protein CbpM
GNBELFNB_00417	CDS	1212				hypothetical protein
GNBELFNB_00418	CDS	2094	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
GNBELFNB_00419	CDS	270	rpsO		COG0184	30S ribosomal protein S15
GNBELFNB_00420	CDS	1299	amiE	3.5.1.28		N-acetylmuramyl-L-alanine amidase
GNBELFNB_00421	CDS	1752	recD	3.1.11.5		RecBCD enzyme subunit RecD
GNBELFNB_00422	CDS	3699	recB	3.1.11.5		RecBCD enzyme subunit RecB
GNBELFNB_00423	CDS	3636	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
GNBELFNB_00424	CDS	507				hypothetical protein
GNBELFNB_00425	CDS	1419	pap	2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
GNBELFNB_00426	CDS	708				hypothetical protein
GNBELFNB_00427	CDS	948	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
GNBELFNB_00428	CDS	669	ubiJ			Ubiquinone biosynthesis accessory factor UbiJ
GNBELFNB_00429	CDS	1620	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
GNBELFNB_00430	CDS	438				hypothetical protein
GNBELFNB_00431	CDS	753				hypothetical protein
GNBELFNB_00432	CDS	774	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
GNBELFNB_00433	CDS	1503	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
GNBELFNB_00434	CDS	1383				hypothetical protein
GNBELFNB_00435	CDS	2838	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
GNBELFNB_00436	CDS	369	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
GNBELFNB_00437	CDS	1812	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
GNBELFNB_00438	CDS	528	mnhE1		COG1863	Na(+)/H(+) antiporter subunit E1
GNBELFNB_00439	CDS	276	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
GNBELFNB_00440	CDS	405	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
GNBELFNB_00441	CDS	402	rbfA		COG0858	30S ribosome-binding factor
GNBELFNB_00442	CDS	2700	infB		COG0532	Translation initiation factor IF-2
GNBELFNB_00443	CDS	1485	nusA		COG0195	Transcription termination/antitermination protein NusA
GNBELFNB_00444	CDS	525	rimP		COG0779	Ribosome maturation factor RimP
GNBELFNB_00445	tRNA	77				tRNA-Met(cat)
GNBELFNB_00446	tRNA	77				tRNA-Met(cat)
GNBELFNB_00447	tRNA	85				tRNA-Leu(gag)
GNBELFNB_00448	CDS	330	secG		COG1314	Protein-export membrane protein SecG
GNBELFNB_00449	CDS	795	tpiA	5.3.1.1		Triosephosphate isomerase
GNBELFNB_00450	CDS	1713				hypothetical protein
GNBELFNB_00451	CDS	1227	epsF_2		COG1459	Type II secretion system protein F
GNBELFNB_00452	CDS	861	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
GNBELFNB_00453	CDS	597	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
GNBELFNB_00454	CDS	915				hypothetical protein
GNBELFNB_00455	CDS	750	rlmB_1	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GNBELFNB_00456	CDS	327	ppnP	2.4.2.2	COG3123	Pyrimidine/purine nucleoside phosphorylase
GNBELFNB_00457	CDS	1272				hypothetical protein
GNBELFNB_00458	CDS	1668	recN		COG0497	DNA repair protein RecN
GNBELFNB_00459	CDS	555				hypothetical protein
GNBELFNB_00460	CDS	441	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
GNBELFNB_00461	CDS	1002	aaeA		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
GNBELFNB_00462	CDS	207				hypothetical protein
GNBELFNB_00463	CDS	2100	aaeB		COG1289	p-hydroxybenzoic acid efflux pump subunit AaeB
GNBELFNB_00464	CDS	774				hypothetical protein
GNBELFNB_00465	CDS	612				hypothetical protein
GNBELFNB_00466	CDS	855	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
GNBELFNB_00467	CDS	588	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
GNBELFNB_00468	CDS	795				hypothetical protein
GNBELFNB_00469	CDS	1809	uvrC		COG0322	UvrABC system protein C
GNBELFNB_00470	CDS	531				hypothetical protein
GNBELFNB_00471	CDS	597				hypothetical protein
GNBELFNB_00472	CDS	564				hypothetical protein
GNBELFNB_00473	CDS	1404				hypothetical protein
GNBELFNB_00474	tRNA	77				tRNA-Val(gac)
GNBELFNB_00475	CDS	303				hypothetical protein
GNBELFNB_00476	CDS	2097	cstA		COG1966	Peptide transporter CstA
GNBELFNB_00477	CDS	570	efp		COG0231	Elongation factor P
GNBELFNB_00478	CDS	1017	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
GNBELFNB_00479	CDS	1743	fimW			Cyclic-di-GMP receptor FimW
GNBELFNB_00480	CDS	2109				hypothetical protein
GNBELFNB_00481	CDS	225	rpmE		COG0254	50S ribosomal protein L31
GNBELFNB_00482	CDS	966				hypothetical protein
GNBELFNB_00483	CDS	402	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
GNBELFNB_00484	CDS	2172				hypothetical protein
GNBELFNB_00485	CDS	2619	lon_1	3.4.21.53		Lon protease
GNBELFNB_00486	CDS	930	dmlR_1			HTH-type transcriptional regulator DmlR
GNBELFNB_00487	CDS	831	nlpD			Murein hydrolase activator NlpD
GNBELFNB_00488	CDS	768	surE_1	3.1.3.5	COG0496	5'-nucleotidase SurE
GNBELFNB_00489	CDS	372				hypothetical protein
GNBELFNB_00490	CDS	423				hypothetical protein
GNBELFNB_00491	CDS	1149	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
GNBELFNB_00492	CDS	546	yrdA_1		COG0663	Protein YrdA
GNBELFNB_00493	CDS	489	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
GNBELFNB_00494	CDS	1134	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
GNBELFNB_00495	CDS	735	hflD		COG2915	High frequency lysogenization protein HflD
GNBELFNB_00496	CDS	1389	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
GNBELFNB_00497	CDS	642	yjdF		COG3647	Inner membrane protein YjdF
GNBELFNB_00498	CDS	1827				hypothetical protein
GNBELFNB_00499	CDS	270				hypothetical protein
GNBELFNB_00500	CDS	963				hypothetical protein
GNBELFNB_00501	CDS	903	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
GNBELFNB_00502	CDS	1398				hypothetical protein
GNBELFNB_00503	CDS	1380				hypothetical protein
GNBELFNB_00504	CDS	1032	sphX		COG0226	Protein SphX
GNBELFNB_00505	CDS	1380	aroP_1		COG1113	Aromatic amino acid transport protein AroP
GNBELFNB_00506	CDS	1722	ipdC	4.1.1.74	COG3961	Indole-3-pyruvate decarboxylase
GNBELFNB_00507	CDS	486	lrp_3		COG1522	Leucine-responsive regulatory protein
GNBELFNB_00508	CDS	1431	styD	1.2.1.39		Phenylacetaldehyde dehydrogenase
GNBELFNB_00509	CDS	1533	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
GNBELFNB_00510	CDS	1374	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
GNBELFNB_00511	CDS	702				hypothetical protein
GNBELFNB_00512	CDS	633				hypothetical protein
GNBELFNB_00513	CDS	465				hypothetical protein
GNBELFNB_00514	CDS	1095	desA3_1	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
GNBELFNB_00515	CDS	1071		1.-.-.-	COG1018	NADPH oxidoreductase
GNBELFNB_00516	CDS	696	fabR_1		COG1309	HTH-type transcriptional repressor FabR
GNBELFNB_00517	CDS	1017				hypothetical protein
GNBELFNB_00518	CDS	2838	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
GNBELFNB_00519	CDS	639	rluA_3	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
GNBELFNB_00520	CDS	705				hypothetical protein
GNBELFNB_00521	CDS	1299	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
GNBELFNB_00522	CDS	612	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
GNBELFNB_00523	CDS	378				hypothetical protein
GNBELFNB_00524	CDS	1464				hypothetical protein
GNBELFNB_00525	CDS	633				hypothetical protein
GNBELFNB_00526	CDS	384				hypothetical protein
GNBELFNB_00527	CDS	2763				hypothetical protein
GNBELFNB_00528	CDS	816	yddE_1	5.1.-.-	COG0384	putative isomerase YddE
GNBELFNB_00529	CDS	1395	tcyP		COG1823	L-cystine uptake protein TcyP
GNBELFNB_00530	CDS	882	gltR_1		COG0583	HTH-type transcriptional regulator GltR
GNBELFNB_00531	CDS	1179				hypothetical protein
GNBELFNB_00532	CDS	411				hypothetical protein
GNBELFNB_00533	CDS	1284	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
GNBELFNB_00534	CDS	135				hypothetical protein
GNBELFNB_00535	CDS	2835				hypothetical protein
GNBELFNB_00536	CDS	717	rstA		COG0745	Transcriptional regulatory protein RstA
GNBELFNB_00537	CDS	1650	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
GNBELFNB_00538	CDS	354				hypothetical protein
GNBELFNB_00539	CDS	1422				hypothetical protein
GNBELFNB_00540	CDS	552	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
GNBELFNB_00541	CDS	678	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
GNBELFNB_00542	CDS	1788	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
GNBELFNB_00543	CDS	510	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
GNBELFNB_00544	CDS	1332	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
GNBELFNB_00545	CDS	2685	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
GNBELFNB_00546	CDS	1017	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
GNBELFNB_00547	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
GNBELFNB_00548	CDS	522	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
GNBELFNB_00549	CDS	309	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
GNBELFNB_00550	CDS	1890	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
GNBELFNB_00551	CDS	1599	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
GNBELFNB_00552	CDS	1497	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
GNBELFNB_00553	CDS	636	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
GNBELFNB_00554	CDS	294				hypothetical protein
GNBELFNB_00555	CDS	888	cmpR_1			HTH-type transcriptional activator CmpR
GNBELFNB_00556	CDS	762	fpr_1	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
GNBELFNB_00557	CDS	423				hypothetical protein
GNBELFNB_00558	CDS	228				hypothetical protein
GNBELFNB_00559	CDS	1671				hypothetical protein
GNBELFNB_00560	CDS	171				hypothetical protein
GNBELFNB_00561	CDS	1200			COG2081	putative protein
GNBELFNB_00562	CDS	882	dcyD	4.4.1.15	COG2515	D-cysteine desulfhydrase
GNBELFNB_00563	CDS	1140	emrA_1			Colistin resistance protein EmrA
GNBELFNB_00564	CDS	1644				hypothetical protein
GNBELFNB_00565	CDS	570				hypothetical protein
GNBELFNB_00566	CDS	624	rhtC_1		COG1280	Threonine efflux protein
GNBELFNB_00567	CDS	189				hypothetical protein
GNBELFNB_00568	CDS	2064	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
GNBELFNB_00569	CDS	501				hypothetical protein
GNBELFNB_00570	CDS	1230				Iron-sulfur cluster carrier protein
GNBELFNB_00571	CDS	873	mtnN_1	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
GNBELFNB_00572	CDS	567				hypothetical protein
GNBELFNB_00573	CDS	594				hypothetical protein
GNBELFNB_00574	CDS	570	dcd	3.5.4.13		dCTP deaminase
GNBELFNB_00575	CDS	1479				hypothetical protein
GNBELFNB_00576	CDS	2043				hypothetical protein
GNBELFNB_00577	CDS	726				hypothetical protein
GNBELFNB_00578	CDS	2412				hypothetical protein
GNBELFNB_00579	CDS	954				hypothetical protein
GNBELFNB_00580	CDS	945	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
GNBELFNB_00581	CDS	810	ypjD		COG4137	Inner membrane protein YpjD
GNBELFNB_00582	CDS	1410	ffh		COG0541	Signal recognition particle protein
GNBELFNB_00583	CDS	735	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
GNBELFNB_00584	CDS	753	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
GNBELFNB_00585	CDS	804				hypothetical protein
GNBELFNB_00586	CDS	696				hypothetical protein
GNBELFNB_00587	CDS	3450	smc		COG1196	Chromosome partition protein Smc
GNBELFNB_00588	CDS	1038	zipA			Cell division protein ZipA
GNBELFNB_00589	CDS	2037	ligA	6.5.1.2	COG0272	DNA ligase
GNBELFNB_00590	CDS	465	bfr_1	1.16.3.1	COG2193	Bacterioferritin
GNBELFNB_00591	CDS	1248	ybjJ_1			Inner membrane protein YbjJ
GNBELFNB_00592	CDS	1431	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
GNBELFNB_00593	CDS	822	ybiV_1	3.1.3.23	COG0561	Sugar phosphatase YbiV
GNBELFNB_00594	CDS	399				hypothetical protein
GNBELFNB_00595	CDS	1935	copA_1			Copper resistance protein A
GNBELFNB_00596	CDS	756				hypothetical protein
GNBELFNB_00597	CDS	996	zitB_1			Zinc transporter ZitB
GNBELFNB_00598	CDS	321	gdx_1			Guanidinium exporter
GNBELFNB_00599	CDS	480	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
GNBELFNB_00600	CDS	1221	argJ_1			Arginine biosynthesis bifunctional protein ArgJ
GNBELFNB_00601	CDS	1065	nadA_1	2.5.1.72	COG0379	Quinolinate synthase A
GNBELFNB_00602	tRNA	77				tRNA-Pro(tgg)
GNBELFNB_00603	tRNA	77				tRNA-Arg(tct)
GNBELFNB_00604	tRNA	76				tRNA-His(gtg)
GNBELFNB_00605	tRNA	77				tRNA-Pro(tgg)
GNBELFNB_00606	CDS	996	add_1	3.5.4.4	COG1816	Adenosine deaminase
GNBELFNB_00607	CDS	1176	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
GNBELFNB_00608	CDS	948	gcvA_1			Glycine cleavage system transcriptional activator
GNBELFNB_00609	CDS	1221	mmgC_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GNBELFNB_00610	CDS	1323	yjhB_1			Putative metabolite transport protein YjhB
GNBELFNB_00611	CDS	1230	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
GNBELFNB_00612	CDS	1134				hypothetical protein
GNBELFNB_00613	CDS	897	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GNBELFNB_00614	CDS	462				hypothetical protein
GNBELFNB_00615	CDS	930				hypothetical protein
GNBELFNB_00616	CDS	795	ais_1	5.3.3.7		Aconitate isomerase
GNBELFNB_00617	CDS	1308	proP_1			Proline/betaine transporter
GNBELFNB_00618	CDS	930	hdfR_3			HTH-type transcriptional regulator HdfR
GNBELFNB_00619	CDS	102				hypothetical protein
GNBELFNB_00620	CDS	756				hypothetical protein
GNBELFNB_00621	CDS	1227				hypothetical protein
GNBELFNB_00622	CDS	297				hypothetical protein
GNBELFNB_00623	CDS	987				hypothetical protein
GNBELFNB_00624	CDS	1044	xecA1_1	4.4.1.23		2-hydroxypropyl-CoM lyase
GNBELFNB_00625	CDS	492	rutF_1	1.5.1.42	COG1853	FMN reductase (NADH) RutF
GNBELFNB_00626	CDS	552				hypothetical protein
GNBELFNB_00627	CDS	351				hypothetical protein
GNBELFNB_00628	CDS	684				hypothetical protein
GNBELFNB_00629	CDS	291				hypothetical protein
GNBELFNB_00630	CDS	291				hypothetical protein
GNBELFNB_00631	CDS	684				hypothetical protein
GNBELFNB_00632	CDS	351				hypothetical protein
GNBELFNB_00633	CDS	552				hypothetical protein
GNBELFNB_00634	CDS	492	rutF_2	1.5.1.42	COG1853	FMN reductase (NADH) RutF
GNBELFNB_00635	CDS	1044	xecA1_2	4.4.1.23		2-hydroxypropyl-CoM lyase
GNBELFNB_00636	CDS	987				hypothetical protein
GNBELFNB_00637	CDS	297				hypothetical protein
GNBELFNB_00638	CDS	1227				hypothetical protein
GNBELFNB_00639	CDS	756				hypothetical protein
GNBELFNB_00640	CDS	102				hypothetical protein
GNBELFNB_00641	CDS	930	hdfR_4			HTH-type transcriptional regulator HdfR
GNBELFNB_00642	CDS	1308	proP_2			Proline/betaine transporter
GNBELFNB_00643	CDS	795	ais_2	5.3.3.7		Aconitate isomerase
GNBELFNB_00644	CDS	930				hypothetical protein
GNBELFNB_00645	CDS	462				hypothetical protein
GNBELFNB_00646	CDS	897	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GNBELFNB_00647	CDS	1134				hypothetical protein
GNBELFNB_00648	CDS	1230	uctC_2	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
GNBELFNB_00649	CDS	1323	yjhB_2			Putative metabolite transport protein YjhB
GNBELFNB_00650	CDS	1221	mmgC_4	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GNBELFNB_00651	CDS	948	gcvA_2			Glycine cleavage system transcriptional activator
GNBELFNB_00652	CDS	1176	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
GNBELFNB_00653	CDS	996	add_2	3.5.4.4	COG1816	Adenosine deaminase
GNBELFNB_00654	tRNA	77				tRNA-Pro(tgg)
GNBELFNB_00655	tRNA	76				tRNA-His(gtg)
GNBELFNB_00656	tRNA	77				tRNA-Arg(tct)
GNBELFNB_00657	tRNA	77				tRNA-Pro(tgg)
GNBELFNB_00658	CDS	1065	nadA_2	2.5.1.72	COG0379	Quinolinate synthase A
GNBELFNB_00659	CDS	1221	argJ_2			Arginine biosynthesis bifunctional protein ArgJ
GNBELFNB_00660	CDS	480	ogt_2	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
GNBELFNB_00661	CDS	321	gdx_2			Guanidinium exporter
GNBELFNB_00662	CDS	996	zitB_2			Zinc transporter ZitB
GNBELFNB_00663	CDS	756				hypothetical protein
GNBELFNB_00664	CDS	1935	copA_2			Copper resistance protein A
GNBELFNB_00665	CDS	399				hypothetical protein
GNBELFNB_00666	CDS	822	ybiV_2	3.1.3.23	COG0561	Sugar phosphatase YbiV
GNBELFNB_00667	tRNA	77				tRNA-Arg(acg)
GNBELFNB_00668	tRNA	77				tRNA-Arg(acg)
GNBELFNB_00669	tRNA	91				tRNA-Ser(gct)
GNBELFNB_00670	CDS	2433	rnr	3.1.13.1	COG0557	Ribonuclease R
GNBELFNB_00671	CDS	2055	prlC_1	3.4.24.70	COG0339	Oligopeptidase A
GNBELFNB_00672	CDS	210				hypothetical protein
GNBELFNB_00673	CDS	432				hypothetical protein
GNBELFNB_00674	CDS	2196				hypothetical protein
GNBELFNB_00675	CDS	567				hypothetical protein
GNBELFNB_00676	CDS	1086				hypothetical protein
GNBELFNB_00677	CDS	102				hypothetical protein
GNBELFNB_00678	CDS	291				hypothetical protein
GNBELFNB_00679	CDS	258				hypothetical protein
GNBELFNB_00680	CDS	1173	mmgC_5	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GNBELFNB_00681	CDS	1491	mymA	1.14.13.-	COG2072	Putative FAD-containing monooxygenase MymA
GNBELFNB_00682	CDS	378	rplQ		COG0203	50S ribosomal protein L17
GNBELFNB_00683	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
GNBELFNB_00684	CDS	627	rpsD		COG0522	30S ribosomal protein S4
GNBELFNB_00685	CDS	387	rpsK		COG0100	30S ribosomal protein S11
GNBELFNB_00686	CDS	357	rpsM		COG0099	30S ribosomal protein S13
GNBELFNB_00687	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
GNBELFNB_00688	CDS	1353	secY		COG0201	Protein translocase subunit SecY
GNBELFNB_00689	CDS	441	rplO		COG0200	50S ribosomal protein L15
GNBELFNB_00690	CDS	177	rpmD		COG1841	50S ribosomal protein L30
GNBELFNB_00691	CDS	498	rpsE		COG0098	30S ribosomal protein S5
GNBELFNB_00692	CDS	351	rplR		COG0256	50S ribosomal protein L18
GNBELFNB_00693	CDS	534	rplF		COG0097	50S ribosomal protein L6
GNBELFNB_00694	CDS	396	rpsH		COG0096	30S ribosomal protein S8
GNBELFNB_00695	CDS	306	rpsN		COG0199	30S ribosomal protein S14
GNBELFNB_00696	CDS	537	rplE		COG0094	50S ribosomal protein L5
GNBELFNB_00697	CDS	318	rplX		COG0198	50S ribosomal protein L24
GNBELFNB_00698	CDS	369	rplN		COG0093	50S ribosomal protein L14
GNBELFNB_00699	CDS	258	rpsQ		COG0186	30S ribosomal protein S17
