locus_tag	ftype	length_bp	gene	EC_number	COG	product
OGCOPLJJ_00359	CDS	678	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
OGCOPLJJ_00360	CDS	1788	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
OGCOPLJJ_00361	CDS	510	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
OGCOPLJJ_00362	CDS	1332	nuoF_1	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
OGCOPLJJ_00363	CDS	2685	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
OGCOPLJJ_00364	CDS	1017	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
OGCOPLJJ_00365	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
OGCOPLJJ_00366	CDS	522	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
OGCOPLJJ_00367	CDS	309	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
OGCOPLJJ_00368	CDS	1890	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
OGCOPLJJ_00369	CDS	1599	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
OGCOPLJJ_00370	CDS	1497	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
OGCOPLJJ_00371	CDS	636	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
OGCOPLJJ_00372	CDS	294				hypothetical protein
OGCOPLJJ_00373	CDS	888	cmpR_1			HTH-type transcriptional activator CmpR
OGCOPLJJ_00374	CDS	762	fpr_1	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
OGCOPLJJ_00375	CDS	423				hypothetical protein
OGCOPLJJ_00376	CDS	228				hypothetical protein
OGCOPLJJ_00377	CDS	1677				hypothetical protein
OGCOPLJJ_00378	CDS	171				hypothetical protein
OGCOPLJJ_00379	CDS	1200			COG2081	putative protein
OGCOPLJJ_00380	CDS	912	dcyD	4.4.1.15	COG2515	D-cysteine desulfhydrase
OGCOPLJJ_00381	CDS	1146	emrA_1			Colistin resistance protein EmrA
OGCOPLJJ_00382	CDS	1644				hypothetical protein
OGCOPLJJ_00383	CDS	570				hypothetical protein
OGCOPLJJ_00384	CDS	624	rhtC_1		COG1280	Threonine efflux protein
OGCOPLJJ_00385	CDS	189				hypothetical protein
OGCOPLJJ_00386	CDS	1674	metG_1	6.1.1.10	COG0073	Methionine--tRNA ligase
OGCOPLJJ_00387	CDS	453				hypothetical protein
OGCOPLJJ_00388	CDS	618	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
OGCOPLJJ_00389	CDS	1002	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
OGCOPLJJ_00390	CDS	1143	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
OGCOPLJJ_00391	CDS	651				hypothetical protein
OGCOPLJJ_00392	CDS	813	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
OGCOPLJJ_00393	CDS	774	yadH		COG0842	Inner membrane transport permease YadH
OGCOPLJJ_00394	CDS	936	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
OGCOPLJJ_00395	CDS	987	xerC_1			Tyrosine recombinase XerC
OGCOPLJJ_00396	CDS	270				hypothetical protein
OGCOPLJJ_00397	CDS	216				hypothetical protein
OGCOPLJJ_00398	CDS	210				hypothetical protein
OGCOPLJJ_00399	CDS	537				hypothetical protein
OGCOPLJJ_00400	CDS	264				hypothetical protein
OGCOPLJJ_00401	CDS	660				hypothetical protein
OGCOPLJJ_00402	CDS	939				hypothetical protein
OGCOPLJJ_00403	CDS	207				hypothetical protein
OGCOPLJJ_00404	CDS	387				hypothetical protein
OGCOPLJJ_00405	CDS	402				hypothetical protein
OGCOPLJJ_00406	CDS	597				hypothetical protein
OGCOPLJJ_00407	CDS	252				hypothetical protein
OGCOPLJJ_00408	CDS	192				hypothetical protein
OGCOPLJJ_00409	CDS	192				hypothetical protein
OGCOPLJJ_00410	CDS	270				hypothetical protein
OGCOPLJJ_00411	CDS	348				hypothetical protein
OGCOPLJJ_00412	CDS	210				hypothetical protein
OGCOPLJJ_00413	CDS	747	lexA_1	3.4.21.88		LexA repressor
OGCOPLJJ_00414	CDS	231				hypothetical protein
OGCOPLJJ_00415	CDS	267				hypothetical protein
OGCOPLJJ_00416	CDS	159				hypothetical protein
OGCOPLJJ_00417	CDS	837				hypothetical protein
OGCOPLJJ_00418	CDS	1317	dnaB_1	3.6.4.12	COG0305	Replicative DNA helicase
OGCOPLJJ_00419	CDS	258				hypothetical protein
OGCOPLJJ_00420	CDS	168				hypothetical protein
OGCOPLJJ_00421	CDS	603				hypothetical protein
OGCOPLJJ_00422	CDS	309				hypothetical protein
OGCOPLJJ_00423	CDS	351				hypothetical protein
OGCOPLJJ_00424	CDS	522				hypothetical protein
OGCOPLJJ_00425	CDS	453				hypothetical protein
OGCOPLJJ_00426	CDS	270				hypothetical protein
OGCOPLJJ_00427	CDS	480				hypothetical protein
OGCOPLJJ_00428	CDS	297				hypothetical protein
OGCOPLJJ_00429	CDS	153				hypothetical protein
OGCOPLJJ_00430	CDS	216				hypothetical protein
OGCOPLJJ_00431	CDS	279				hypothetical protein
OGCOPLJJ_00432	CDS	282				hypothetical protein
OGCOPLJJ_00433	CDS	465				hypothetical protein
OGCOPLJJ_00434	CDS	483				hypothetical protein
OGCOPLJJ_00435	CDS	204				hypothetical protein
OGCOPLJJ_00436	CDS	510				hypothetical protein
OGCOPLJJ_00437	CDS	1284				hypothetical protein
OGCOPLJJ_00438	CDS	1407				hypothetical protein
OGCOPLJJ_00439	CDS	1086				hypothetical protein
OGCOPLJJ_00440	CDS	213				hypothetical protein
OGCOPLJJ_00441	CDS	195				hypothetical protein
OGCOPLJJ_00442	CDS	726				hypothetical protein
OGCOPLJJ_00443	CDS	1017				hypothetical protein
OGCOPLJJ_00444	CDS	186				hypothetical protein
OGCOPLJJ_00445	CDS	387				hypothetical protein
OGCOPLJJ_00446	CDS	393				hypothetical protein
OGCOPLJJ_00447	CDS	291				hypothetical protein
OGCOPLJJ_00448	CDS	456				hypothetical protein
OGCOPLJJ_00449	CDS	396				hypothetical protein
OGCOPLJJ_00450	CDS	543				hypothetical protein
OGCOPLJJ_00451	CDS	264				hypothetical protein
OGCOPLJJ_00452	CDS	354				hypothetical protein
OGCOPLJJ_00453	CDS	1149				hypothetical protein
OGCOPLJJ_00454	CDS	918				hypothetical protein
OGCOPLJJ_00455	CDS	516				hypothetical protein
OGCOPLJJ_00456	CDS	735	benM_1			HTH-type transcriptional regulator BenM
OGCOPLJJ_00457	CDS	510				hypothetical protein
OGCOPLJJ_00458	CDS	1005	dusA_1	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
OGCOPLJJ_00459	CDS	1185				hypothetical protein
OGCOPLJJ_00460	CDS	408				hypothetical protein
OGCOPLJJ_00461	CDS	927				hypothetical protein
OGCOPLJJ_00462	CDS	1128	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
OGCOPLJJ_00463	CDS	315	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
OGCOPLJJ_00464	CDS	1455	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
OGCOPLJJ_00465	CDS	822	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
OGCOPLJJ_00466	CDS	402	rsfS			Ribosomal silencing factor RsfS
OGCOPLJJ_00467	CDS	795	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
OGCOPLJJ_00468	CDS	867	glxR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
OGCOPLJJ_00469	CDS	789	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
OGCOPLJJ_00470	CDS	2808	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
OGCOPLJJ_00471	CDS	915	cysM	2.5.1.47	COG0031	Cysteine synthase B
OGCOPLJJ_00472	CDS	819				hypothetical protein
OGCOPLJJ_00473	CDS	1392	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
OGCOPLJJ_00474	CDS	2307	relA_1	2.7.6.5	COG0317	GTP pyrophosphokinase
OGCOPLJJ_00475	CDS	774	linX	1.1.1.-		2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX
OGCOPLJJ_00476	CDS	807	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
OGCOPLJJ_00477	CDS	411				hypothetical protein
OGCOPLJJ_00478	CDS	1464	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
OGCOPLJJ_00479	CDS	483	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
OGCOPLJJ_00480	CDS	810	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
OGCOPLJJ_00481	CDS	849	panC	6.3.2.1	COG0414	Pantothenate synthetase
OGCOPLJJ_00482	CDS	852	rapZ		COG1660	RNase adapter protein RapZ
OGCOPLJJ_00483	CDS	312	ptsO		COG1925	Phosphocarrier protein NPr
OGCOPLJJ_00484	CDS	537				hypothetical protein
OGCOPLJJ_00485	CDS	1629		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
OGCOPLJJ_00486	CDS	1923	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
OGCOPLJJ_00487	CDS	339	infC		COG0290	Translation initiation factor IF-3
OGCOPLJJ_00488	CDS	621	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
OGCOPLJJ_00489	CDS	429	yqaA		COG1238	Inner membrane protein YqaA
OGCOPLJJ_00490	CDS	1251	entS			Enterobactin exporter EntS
OGCOPLJJ_00491	CDS	195	rpmI		COG0291	50S ribosomal protein L35
OGCOPLJJ_00492	CDS	360	rplT		COG0292	50S ribosomal protein L20
OGCOPLJJ_00493	CDS	213				hypothetical protein
OGCOPLJJ_00494	CDS	186				hypothetical protein
OGCOPLJJ_00495	CDS	819	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
OGCOPLJJ_00496	CDS	777	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
OGCOPLJJ_00497	CDS	681	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
OGCOPLJJ_00498	CDS	642	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
OGCOPLJJ_00499	CDS	288				hypothetical protein
OGCOPLJJ_00500	CDS	1014	corA		COG0598	Magnesium transport protein CorA
OGCOPLJJ_00501	CDS	582		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
OGCOPLJJ_00502	CDS	402				hypothetical protein
OGCOPLJJ_00503	CDS	636				hypothetical protein
OGCOPLJJ_00504	CDS	2046	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
OGCOPLJJ_00505	CDS	816				hypothetical protein
OGCOPLJJ_00506	CDS	987				hypothetical protein
OGCOPLJJ_00507	CDS	2574	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
OGCOPLJJ_00508	CDS	873	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
OGCOPLJJ_00509	CDS	1320	gltP_1		COG1301	Proton/glutamate-aspartate symporter
OGCOPLJJ_00510	CDS	948				hypothetical protein
OGCOPLJJ_00511	CDS	777	engB			GTP-binding protein EngB
OGCOPLJJ_00512	CDS	438	nsrR		COG1959	HTH-type transcriptional repressor NsrR
OGCOPLJJ_00513	CDS	765	hmp	1.14.12.17		Flavohemoprotein
OGCOPLJJ_00514	CDS	1548				hypothetical protein
OGCOPLJJ_00515	CDS	1191	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
OGCOPLJJ_00516	CDS	729				hypothetical protein
OGCOPLJJ_00517	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
OGCOPLJJ_00518	CDS	639	rplC		COG0087	50S ribosomal protein L3
OGCOPLJJ_00519	CDS	603	rplD_1		COG0088	50S ribosomal protein L4
OGCOPLJJ_00520	CDS	321	rplW_1		COG0089	50S ribosomal protein L23
OGCOPLJJ_00521	CDS	825	rplB		COG0090	50S ribosomal protein L2
OGCOPLJJ_00522	CDS	276	rpsS_1		COG0185	30S ribosomal protein S19
OGCOPLJJ_00523	CDS	330	rplV		COG0091	50S ribosomal protein L22
OGCOPLJJ_00524	CDS	753	rpsC_1		COG0092	30S ribosomal protein S3
OGCOPLJJ_00525	CDS	414	rplP		COG0197	50S ribosomal protein L16
OGCOPLJJ_00526	CDS	198	rpmC_1		COG0255	50S ribosomal protein L29
OGCOPLJJ_00527	CDS	258	rpsQ		COG0186	30S ribosomal protein S17
OGCOPLJJ_00528	CDS	369	rplN_1		COG0093	50S ribosomal protein L14
OGCOPLJJ_00529	CDS	318	rplX_1		COG0198	50S ribosomal protein L24
OGCOPLJJ_00530	CDS	537	rplE		COG0094	50S ribosomal protein L5
OGCOPLJJ_00531	CDS	306	rpsN		COG0199	30S ribosomal protein S14
OGCOPLJJ_00532	CDS	396	rpsH_1		COG0096	30S ribosomal protein S8
OGCOPLJJ_00533	CDS	534	rplF_1		COG0097	50S ribosomal protein L6
OGCOPLJJ_00534	CDS	351	rplR		COG0256	50S ribosomal protein L18
OGCOPLJJ_00535	CDS	498	rpsE		COG0098	30S ribosomal protein S5
OGCOPLJJ_00536	CDS	177	rpmD_1		COG1841	50S ribosomal protein L30
OGCOPLJJ_00537	CDS	441	rplO		COG0200	50S ribosomal protein L15
OGCOPLJJ_00538	CDS	1359	secY_1		COG0201	Protein translocase subunit SecY
OGCOPLJJ_00539	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
OGCOPLJJ_00540	CDS	357	rpsM		COG0099	30S ribosomal protein S13
OGCOPLJJ_00541	CDS	387	rpsK		COG0100	30S ribosomal protein S11
OGCOPLJJ_00542	CDS	627	rpsD_1		COG0522	30S ribosomal protein S4
OGCOPLJJ_00543	CDS	1008	rpoA_1	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
OGCOPLJJ_00544	CDS	432				hypothetical protein
OGCOPLJJ_00545	CDS	885				hypothetical protein
OGCOPLJJ_00546	CDS	1419	rocC		COG0833	Amino-acid permease RocC
OGCOPLJJ_00547	tRNA	76				tRNA-Glu(ttc)
OGCOPLJJ_00548	tRNA	76				tRNA-Ala(ggc)
OGCOPLJJ_00549	CDS	1509	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
OGCOPLJJ_00550	CDS	300				hypothetical protein
OGCOPLJJ_00551	CDS	1002	sbp_1		COG1613	Sulfate-binding protein
OGCOPLJJ_00552	CDS	924	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
OGCOPLJJ_00553	CDS	333	ftsL			Cell division protein FtsL
OGCOPLJJ_00554	CDS	1833	ftsI_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
OGCOPLJJ_00555	CDS	1500	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
OGCOPLJJ_00556	CDS	1401	murF_1	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
OGCOPLJJ_00557	CDS	1119	mraY_1	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
OGCOPLJJ_00558	CDS	333				hypothetical protein
OGCOPLJJ_00559	CDS	825	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
OGCOPLJJ_00560	CDS	2556	mrcA_1		COG5009	Penicillin-binding protein 1A
OGCOPLJJ_00561	CDS	1059	ftsA_1			Cell division protein FtsA
OGCOPLJJ_00562	CDS	642				hypothetical protein
OGCOPLJJ_00563	CDS	741				hypothetical protein
OGCOPLJJ_00564	CDS	528				hypothetical protein
OGCOPLJJ_00565	CDS	2166	pilQ			Type IV pilus biogenesis and competence protein PilQ
OGCOPLJJ_00566	CDS	570	aroK	2.7.1.71	COG0703	Shikimate kinase 1
OGCOPLJJ_00567	CDS	1083	aroB_1	4.2.3.4	COG0337	3-dehydroquinate synthase
OGCOPLJJ_00568	CDS	876				hypothetical protein
OGCOPLJJ_00569	CDS	4482	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
OGCOPLJJ_00570	CDS	1422	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
OGCOPLJJ_00571	CDS	888				hypothetical protein
OGCOPLJJ_00572	CDS	591	lemA		COG1704	Protein LemA
OGCOPLJJ_00573	CDS	1083				hypothetical protein
OGCOPLJJ_00574	CDS	561				hypothetical protein
OGCOPLJJ_00575	CDS	273				hypothetical protein
OGCOPLJJ_00576	CDS	750	yebC_1		COG0217	putative transcriptional regulatory protein YebC
OGCOPLJJ_00577	CDS	198				hypothetical protein
OGCOPLJJ_00578	CDS	363				hypothetical protein
OGCOPLJJ_00579	CDS	513				hypothetical protein
OGCOPLJJ_00580	CDS	276				hypothetical protein
OGCOPLJJ_00581	CDS	546				hypothetical protein
OGCOPLJJ_00582	CDS	6000				hypothetical protein
OGCOPLJJ_00583	CDS	657				hypothetical protein
OGCOPLJJ_00584	CDS	756				hypothetical protein
OGCOPLJJ_00585	CDS	810				hypothetical protein
OGCOPLJJ_00586	CDS	933				hypothetical protein
OGCOPLJJ_00587	CDS	342				hypothetical protein
OGCOPLJJ_00588	CDS	330				hypothetical protein
OGCOPLJJ_00589	CDS	3672				hypothetical protein
OGCOPLJJ_00590	CDS	381				hypothetical protein
OGCOPLJJ_00591	CDS	216				hypothetical protein
OGCOPLJJ_00592	CDS	516				hypothetical protein
OGCOPLJJ_00593	CDS	474				hypothetical protein
OGCOPLJJ_00594	CDS	372				hypothetical protein
OGCOPLJJ_00595	CDS	486				hypothetical protein
OGCOPLJJ_00596	CDS	357				hypothetical protein
OGCOPLJJ_00597	CDS	294				hypothetical protein
OGCOPLJJ_00598	CDS	1434				hypothetical protein
OGCOPLJJ_00599	CDS	168				hypothetical protein
OGCOPLJJ_00600	CDS	1320				hypothetical protein
OGCOPLJJ_00601	CDS	594				hypothetical protein
OGCOPLJJ_00602	CDS	1677				hypothetical protein
OGCOPLJJ_00603	CDS	468				hypothetical protein
OGCOPLJJ_00604	CDS	303				hypothetical protein
OGCOPLJJ_00605	CDS	249				hypothetical protein
OGCOPLJJ_00606	CDS	531				hypothetical protein
OGCOPLJJ_00607	CDS	141				hypothetical protein
OGCOPLJJ_00608	CDS	387				hypothetical protein
OGCOPLJJ_00609	CDS	276				hypothetical protein
OGCOPLJJ_00610	CDS	171				hypothetical protein
OGCOPLJJ_00611	CDS	303				hypothetical protein
OGCOPLJJ_00612	CDS	498				hypothetical protein
OGCOPLJJ_00613	CDS	270				hypothetical protein
OGCOPLJJ_00614	CDS	285				hypothetical protein
OGCOPLJJ_00615	CDS	513				hypothetical protein
OGCOPLJJ_00616	CDS	474				hypothetical protein
OGCOPLJJ_00617	CDS	279				hypothetical protein
OGCOPLJJ_00618	CDS	1332	dnaB_2	3.6.4.12	COG0305	Replicative DNA helicase
OGCOPLJJ_00619	CDS	885				hypothetical protein
OGCOPLJJ_00620	CDS	297				hypothetical protein
OGCOPLJJ_00621	CDS	945	gshB	6.3.2.3	COG0189	Glutathione synthetase
OGCOPLJJ_00622	CDS	1098	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
OGCOPLJJ_00623	CDS	1449	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
OGCOPLJJ_00624	CDS	927	ddl	6.3.2.4		D-alanine--D-alanine ligase
OGCOPLJJ_00625	CDS	855	ftsQ			Cell division protein FtsQ
OGCOPLJJ_00626	CDS	1263	ftsA_2		COG0849	Cell division protein FtsA
OGCOPLJJ_00627	CDS	1176	ftsZ_1			Cell division protein FtsZ
OGCOPLJJ_00628	CDS	903	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
OGCOPLJJ_00629	CDS	441				hypothetical protein
OGCOPLJJ_00630	CDS	693				hypothetical protein
OGCOPLJJ_00631	CDS	2718	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
OGCOPLJJ_00632	CDS	1983		2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
OGCOPLJJ_00633	CDS	273				hypothetical protein
OGCOPLJJ_00634	CDS	576	mneA			Putative manganese exporter
OGCOPLJJ_00635	CDS	2166	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
OGCOPLJJ_00636	CDS	798				hypothetical protein
OGCOPLJJ_00637	CDS	270				hypothetical protein
OGCOPLJJ_00638	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
OGCOPLJJ_00639	CDS	1338	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
OGCOPLJJ_00640	CDS	657	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
OGCOPLJJ_00641	CDS	1701	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
OGCOPLJJ_00642	CDS	768				hypothetical protein
OGCOPLJJ_00643	CDS	933	prfB		COG1186	Peptide chain release factor RF2
OGCOPLJJ_00644	CDS	132				hypothetical protein
OGCOPLJJ_00645	CDS	303				hypothetical protein
OGCOPLJJ_00646	CDS	1059	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
OGCOPLJJ_00647	CDS	1293	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
OGCOPLJJ_00648	CDS	708	rsmE_1	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
OGCOPLJJ_00649	CDS	981				hypothetical protein
OGCOPLJJ_00650	CDS	447				hypothetical protein
OGCOPLJJ_00651	CDS	522	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
OGCOPLJJ_00652	CDS	1056				hypothetical protein
OGCOPLJJ_00653	CDS	510	dhfrIII	1.5.1.3		Dihydrofolate reductase type 3
OGCOPLJJ_00654	CDS	843	thyA_1	2.1.1.45	COG0207	Thymidylate synthase
OGCOPLJJ_00655	CDS	366				hypothetical protein
OGCOPLJJ_00656	CDS	360				hypothetical protein
OGCOPLJJ_00657	CDS	819	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
OGCOPLJJ_00658	CDS	780				hypothetical protein
OGCOPLJJ_00659	CDS	2193				hypothetical protein
OGCOPLJJ_00660	CDS	2181				hypothetical protein
OGCOPLJJ_00661	CDS	771	tatC_1		COG0805	Sec-independent protein translocase protein TatC
OGCOPLJJ_00662	CDS	438	tatB			Sec-independent protein translocase protein TatB
OGCOPLJJ_00663	CDS	219	tatA		COG1826	Sec-independent protein translocase protein TatA
OGCOPLJJ_00664	CDS	876				hypothetical protein
OGCOPLJJ_00665	CDS	627	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
OGCOPLJJ_00666	CDS	543				hypothetical protein
OGCOPLJJ_00667	CDS	594	metXA		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
OGCOPLJJ_00668	CDS	1212	metXS	2.3.1.46	COG2021	Homoserine O-succinyltransferase
OGCOPLJJ_00669	CDS	1698	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
OGCOPLJJ_00670	CDS	684		1.14.11.-	COG3128	PKHD-type hydroxylase
OGCOPLJJ_00671	CDS	2301	bfrD		COG4774	putative TonB-dependent receptor BfrD
OGCOPLJJ_00672	CDS	1335	tig	5.2.1.8	COG0544	Trigger factor
OGCOPLJJ_00673	CDS	606	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
OGCOPLJJ_00674	CDS	1314	clpX_1		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
OGCOPLJJ_00675	CDS	717				hypothetical protein
OGCOPLJJ_00676	CDS	555				hypothetical protein
OGCOPLJJ_00677	CDS	1527	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
OGCOPLJJ_00678	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
OGCOPLJJ_00679	CDS	828	ackA	2.7.2.1	COG0282	Acetate kinase
OGCOPLJJ_00680	CDS	135	rpmH		COG0230	50S ribosomal protein L34
OGCOPLJJ_00681	CDS	393	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
OGCOPLJJ_00682	CDS	321	yidD			Putative membrane protein insertion efficiency factor
OGCOPLJJ_00683	CDS	1761	yidC_1			Membrane protein insertase YidC
OGCOPLJJ_00684	CDS	1356	mnmE_1	3.6.-.-	COG0486	tRNA modification GTPase MnmE
OGCOPLJJ_00685	CDS	1257	intA_1		COG0582	Prophage integrase IntA
OGCOPLJJ_00686	CDS	861				hypothetical protein
OGCOPLJJ_00687	CDS	237				hypothetical protein
OGCOPLJJ_00688	CDS	210				hypothetical protein
OGCOPLJJ_00689	CDS	510				hypothetical protein
OGCOPLJJ_00690	CDS	369				hypothetical protein
OGCOPLJJ_00691	CDS	324				hypothetical protein
OGCOPLJJ_00692	CDS	402				hypothetical protein
OGCOPLJJ_00693	CDS	294				hypothetical protein
OGCOPLJJ_00694	CDS	2430				hypothetical protein
OGCOPLJJ_00695	CDS	327	ssb		COG0629	Single-stranded DNA-binding protein
OGCOPLJJ_00696	CDS	264	rcnR		COG1937	Transcriptional repressor RcnR
OGCOPLJJ_00697	CDS	969	czcD_1		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
OGCOPLJJ_00698	CDS	699	dsbC_1		COG1651	putative thiol:disulfide interchange protein DsbC
OGCOPLJJ_00699	CDS	252				hypothetical protein
OGCOPLJJ_00700	CDS	528	hpt_1	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
OGCOPLJJ_00701	CDS	150				hypothetical protein
OGCOPLJJ_00702	CDS	1326	guaD_1	3.5.4.3	COG0402	Guanine deaminase
OGCOPLJJ_00703	CDS	1056	ndmA	1.14.13.178		Methylxanthine N1-demethylase NdmA
OGCOPLJJ_00704	CDS	1161	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
OGCOPLJJ_00705	CDS	366				hypothetical protein
OGCOPLJJ_00706	CDS	987	alx		COG0861	Putative membrane-bound redox modulator Alx
OGCOPLJJ_00707	CDS	507	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
OGCOPLJJ_00708	CDS	570			COG3385	IS4 family transposase ISAba33
OGCOPLJJ_00709	CDS	435			COG3385	IS4 family transposase ISAba1
OGCOPLJJ_00710	CDS	1008				hypothetical protein
OGCOPLJJ_00711	CDS	1551			COG2308	putative protein
OGCOPLJJ_00712	CDS	597				hypothetical protein
OGCOPLJJ_00713	CDS	780			COG1305	putative protein
OGCOPLJJ_00714	CDS	735				hypothetical protein
OGCOPLJJ_00715	CDS	1071	alr1	5.1.1.1	COG0787	Alanine racemase
OGCOPLJJ_00716	CDS	1311	dnaB_3	3.6.4.12	COG0305	Replicative DNA helicase
OGCOPLJJ_00717	CDS	2547				hypothetical protein
OGCOPLJJ_00718	CDS	576				hypothetical protein
OGCOPLJJ_00719	CDS	2175	yccS_1		COG1289	Inner membrane protein YccS
