locus_tag	ftype	length_bp	gene	EC_number	COG	product
KOOEHCHE_00341	CDS	780	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
KOOEHCHE_00342	CDS	1488	feaB	1.2.1.39	COG1012	Phenylacetaldehyde dehydrogenase
KOOEHCHE_00343	CDS	1278				hypothetical protein
KOOEHCHE_00344	CDS	2307	tynA	1.4.3.21	COG3733	Primary amine oxidase
KOOEHCHE_00345	CDS	915	feaR		COG2207	Transcriptional activator FeaR
KOOEHCHE_00346	CDS	954	C1-hpah_1	1.5.1.36		p-hydroxyphenylacetate 3-hydroxylase, reductase component
KOOEHCHE_00347	CDS	954	yeaX	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
KOOEHCHE_00348	CDS	738	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KOOEHCHE_00349	CDS	486				hypothetical protein
KOOEHCHE_00350	CDS	1278	antA_1	1.14.12.1	COG4638	Anthranilate 1,2-dioxygenase large subunit
KOOEHCHE_00351	CDS	528				hypothetical protein
KOOEHCHE_00352	CDS	360				hypothetical protein
KOOEHCHE_00353	CDS	1167	hsaA	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
KOOEHCHE_00354	CDS	1110	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
KOOEHCHE_00355	CDS	543				hypothetical protein
KOOEHCHE_00356	CDS	1350	nanT_1			Sialic acid transporter NanT
KOOEHCHE_00357	CDS	1257	nicP_1			Porin-like protein NicP
KOOEHCHE_00358	CDS	744		1.-.-.-	COG1028	putative oxidoreductase
KOOEHCHE_00359	CDS	699				hypothetical protein
KOOEHCHE_00360	CDS	1122				hypothetical protein
KOOEHCHE_00361	CDS	1245	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
KOOEHCHE_00362	CDS	921	pcpR_1			PCP degradation transcriptional activation protein
KOOEHCHE_00363	CDS	813	pcaU		COG1414	Pca operon regulatory protein
KOOEHCHE_00364	CDS	867		3.-.-.-		putative metallo-hydrolase
KOOEHCHE_00365	CDS	432				hypothetical protein
KOOEHCHE_00366	CDS	414				hypothetical protein
KOOEHCHE_00367	CDS	468				hypothetical protein
KOOEHCHE_00368	CDS	2430	quiA	1.1.5.8	COG4993	Quinate/shikimate dehydrogenase (quinone)
KOOEHCHE_00369	CDS	1320	oprB_1		COG3659	Porin B
KOOEHCHE_00370	CDS	1452	quiC	4.2.1.118		3-dehydroshikimate dehydratase
KOOEHCHE_00371	CDS	834	quiB	4.2.1.10	COG0710	Catabolic 3-dehydroquinate dehydratase
KOOEHCHE_00372	CDS	630	pcaG	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase alpha chain
KOOEHCHE_00373	CDS	726	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
KOOEHCHE_00374	CDS	414				hypothetical protein
KOOEHCHE_00375	CDS	1356	pcaK_1		COG0477	4-hydroxybenzoate transporter PcaK
KOOEHCHE_00376	CDS	786	catD_2	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
KOOEHCHE_00377	CDS	1356	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
KOOEHCHE_00378	CDS	1206	pcaF_2	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
KOOEHCHE_00379	CDS	654	pcaJ_2	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
KOOEHCHE_00380	CDS	672	pcaI_2	2.8.3.6	COG1788	3-oxoadipate CoA-transferase subunit A
KOOEHCHE_00381	CDS	921	catA	1.13.11.1		Catechol 1,2-dioxygenase
KOOEHCHE_00382	CDS	291	catC	5.3.3.4	COG4829	Muconolactone Delta-isomerase
KOOEHCHE_00383	CDS	1107	catB	5.5.1.1	COG4948	Muconate cycloisomerase 1
KOOEHCHE_00384	CDS	915	catM			HTH-type transcriptional regulator CatM
KOOEHCHE_00385	CDS	795				hypothetical protein
KOOEHCHE_00386	CDS	717	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
KOOEHCHE_00387	CDS	1734	araC_1	4.2.1.25		L-arabonate dehydratase
KOOEHCHE_00388	CDS	1305	abaQ			Quinolone resistance transporter
KOOEHCHE_00389	CDS	999				hypothetical protein
KOOEHCHE_00390	CDS	1575		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
KOOEHCHE_00391	CDS	990				hypothetical protein
KOOEHCHE_00392	CDS	345				hypothetical protein
KOOEHCHE_00393	CDS	729	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
KOOEHCHE_00394	CDS	1161	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
KOOEHCHE_00395	CDS	216				hypothetical protein
KOOEHCHE_00396	CDS	690				hypothetical protein
KOOEHCHE_00397	CDS	687				hypothetical protein
KOOEHCHE_00398	CDS	843				hypothetical protein
KOOEHCHE_00399	CDS	261				hypothetical protein
KOOEHCHE_00400	CDS	2322				hypothetical protein
KOOEHCHE_00401	CDS	822				hypothetical protein
KOOEHCHE_00402	CDS	399				hypothetical protein
KOOEHCHE_00403	CDS	855				hypothetical protein
KOOEHCHE_00404	CDS	906				hypothetical protein
KOOEHCHE_00405	CDS	708				hypothetical protein
KOOEHCHE_00406	CDS	942				hypothetical protein
KOOEHCHE_00407	CDS	591				hypothetical protein
KOOEHCHE_00408	CDS	339				hypothetical protein
KOOEHCHE_00409	CDS	1446				hypothetical protein
KOOEHCHE_00410	CDS	615				hypothetical protein
KOOEHCHE_00411	CDS	459				hypothetical protein
KOOEHCHE_00412	CDS	228				hypothetical protein
KOOEHCHE_00413	CDS	906				hypothetical protein
KOOEHCHE_00414	CDS	804				hypothetical protein
KOOEHCHE_00415	CDS	201				hypothetical protein
KOOEHCHE_00416	CDS	513				hypothetical protein
KOOEHCHE_00417	CDS	1992				hypothetical protein
KOOEHCHE_00418	CDS	1539				hypothetical protein
KOOEHCHE_00419	CDS	279				hypothetical protein
KOOEHCHE_00420	CDS	1131				hypothetical protein
KOOEHCHE_00421	CDS	549				hypothetical protein
KOOEHCHE_00422	CDS	303				hypothetical protein
KOOEHCHE_00423	CDS	1779				hypothetical protein
KOOEHCHE_00424	CDS	627				hypothetical protein
KOOEHCHE_00425	CDS	288				hypothetical protein
KOOEHCHE_00426	CDS	1296				hypothetical protein
KOOEHCHE_00427	CDS	768				hypothetical protein
KOOEHCHE_00428	CDS	279				hypothetical protein
KOOEHCHE_00429	CDS	897				hypothetical protein
KOOEHCHE_00430	CDS	252				hypothetical protein
KOOEHCHE_00431	CDS	288				hypothetical protein
KOOEHCHE_00432	CDS	267	relE	3.1.-.-	COG2026	mRNA interferase toxin RelE
KOOEHCHE_00433	CDS	645				hypothetical protein
KOOEHCHE_00434	CDS	450				hypothetical protein
KOOEHCHE_00435	CDS	894				hypothetical protein
KOOEHCHE_00436	CDS	10356				hypothetical protein
KOOEHCHE_00437	CDS	399				hypothetical protein
KOOEHCHE_00438	CDS	771				hypothetical protein
KOOEHCHE_00439	CDS	195				hypothetical protein
KOOEHCHE_00440	CDS	1536				hypothetical protein
KOOEHCHE_00441	CDS	654				hypothetical protein
KOOEHCHE_00442	CDS	1953				hypothetical protein
KOOEHCHE_00443	CDS	1428				hypothetical protein
KOOEHCHE_00444	CDS	630				hypothetical protein
KOOEHCHE_00445	CDS	1080				hypothetical protein
KOOEHCHE_00446	CDS	699				hypothetical protein
KOOEHCHE_00447	CDS	894				hypothetical protein
KOOEHCHE_00448	CDS	252				hypothetical protein
KOOEHCHE_00449	CDS	795				hypothetical protein
KOOEHCHE_00450	CDS	696				hypothetical protein
KOOEHCHE_00451	CDS	219				hypothetical protein
KOOEHCHE_00452	CDS	279				hypothetical protein
KOOEHCHE_00453	CDS	675				hypothetical protein
KOOEHCHE_00454	CDS	870			COG3039	IS5 family transposase IS17
KOOEHCHE_00455	CDS	1092	hcaT			putative 3-phenylpropionic acid transporter
KOOEHCHE_00456	CDS	504				hypothetical protein
KOOEHCHE_00457	CDS	1371	accC	6.3.4.14	COG0439	Biotin carboxylase
KOOEHCHE_00458	CDS	420	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
KOOEHCHE_00459	CDS	456	aroQ	4.2.1.10		3-dehydroquinate dehydratase
KOOEHCHE_00460	CDS	1329	umuC_1		COG0389	Protein UmuC
KOOEHCHE_00461	CDS	1011				hypothetical protein
KOOEHCHE_00462	CDS	591	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
KOOEHCHE_00463	CDS	270				hypothetical protein
KOOEHCHE_00464	CDS	2547	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
KOOEHCHE_00465	CDS	1623	norW	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
KOOEHCHE_00466	CDS	2781	nasA	1.7.-.-		Nitrate reductase
KOOEHCHE_00467	CDS	630	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
KOOEHCHE_00468	CDS	2274	napA	1.9.6.1		Periplasmic nitrate reductase
KOOEHCHE_00469	CDS	1035	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
KOOEHCHE_00470	CDS	255				hypothetical protein
KOOEHCHE_00471	CDS	486	moaE1	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 1
KOOEHCHE_00472	CDS	924	moaC			Cyclic pyranopterin monophosphate synthase
KOOEHCHE_00473	CDS	1236	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
KOOEHCHE_00474	CDS	483			COG1733	putative HTH-type transcriptional regulator
KOOEHCHE_00475	CDS	1440	norG_2		COG1167	HTH-type transcriptional regulator NorG
KOOEHCHE_00476	CDS	864				hypothetical protein
KOOEHCHE_00477	CDS	312	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
KOOEHCHE_00478	CDS	285				hypothetical protein
KOOEHCHE_00479	CDS	351				hypothetical protein
KOOEHCHE_00480	CDS	369	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
KOOEHCHE_00481	CDS	1008	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
KOOEHCHE_00482	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
KOOEHCHE_00483	CDS	297				hypothetical protein
KOOEHCHE_00484	CDS	462				hypothetical protein
KOOEHCHE_00485	CDS	1206	bcr_1			Bicyclomycin resistance protein
KOOEHCHE_00486	CDS	3834	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
KOOEHCHE_00487	CDS	1341	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
KOOEHCHE_00488	CDS	600	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
KOOEHCHE_00489	CDS	1005	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
KOOEHCHE_00490	CDS	1335	hipO	3.5.1.32	COG1473	Hippurate hydrolase
KOOEHCHE_00491	CDS	408	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
KOOEHCHE_00492	CDS	699	tolQ_1		COG0811	Tol-Pal system protein TolQ
KOOEHCHE_00493	CDS	453	exbD_1		COG0848	Biopolymer transport protein ExbD
KOOEHCHE_00494	CDS	1404				hypothetical protein
KOOEHCHE_00495	CDS	1281	tolB		COG0823	Tol-Pal system protein TolB
KOOEHCHE_00496	CDS	564	pal_1		COG2885	Peptidoglycan-associated lipoprotein
KOOEHCHE_00497	CDS	189				hypothetical protein
KOOEHCHE_00498	CDS	972	fbp_1	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
KOOEHCHE_00499	CDS	777	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
KOOEHCHE_00500	CDS	636				hypothetical protein
KOOEHCHE_00501	CDS	321				hypothetical protein
KOOEHCHE_00502	CDS	390				hypothetical protein
KOOEHCHE_00503	CDS	2436				hypothetical protein
KOOEHCHE_00504	CDS	1851				hypothetical protein
KOOEHCHE_00505	CDS	699	hda		COG0593	DnaA regulatory inactivator Hda
KOOEHCHE_00506	CDS	1194			COG0628	Putative transport protein
KOOEHCHE_00507	CDS	1071	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
KOOEHCHE_00508	CDS	630	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
KOOEHCHE_00509	CDS	810				hypothetical protein
KOOEHCHE_00510	CDS	1098				hypothetical protein
KOOEHCHE_00511	CDS	984	lpxL_1	2.3.1.241		Lipid A biosynthesis lauroyltransferase
KOOEHCHE_00512	CDS	2433	comEC		COG0658	ComE operon protein 3
KOOEHCHE_00513	CDS	687	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
KOOEHCHE_00514	CDS	1281	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
KOOEHCHE_00515	CDS	909				hypothetical protein
KOOEHCHE_00516	CDS	468				hypothetical protein
KOOEHCHE_00517	CDS	942				hypothetical protein
KOOEHCHE_00518	CDS	147				hypothetical protein
KOOEHCHE_00519	CDS	1080	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
KOOEHCHE_00520	CDS	1488				hypothetical protein
KOOEHCHE_00521	CDS	1122				hypothetical protein
KOOEHCHE_00522	CDS	1071				hypothetical protein
KOOEHCHE_00523	CDS	1092	ybhR_1		COG0842	putative multidrug ABC transporter permease YbhR
KOOEHCHE_00524	CDS	795	chbG	3.5.1.105		Chitooligosaccharide deacetylase
KOOEHCHE_00525	CDS	981		2.4.-.-		putative glycosyltransferase
KOOEHCHE_00526	CDS	381				hypothetical protein
KOOEHCHE_00527	CDS	1647	arnT	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
KOOEHCHE_00528	CDS	2715	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
KOOEHCHE_00529	CDS	933	etfA		COG2025	Electron transfer flavoprotein subunit alpha
KOOEHCHE_00530	CDS	750	etfB			Electron transfer flavoprotein subunit beta
KOOEHCHE_00531	CDS	915	xerC_1		COG4973	Tyrosine recombinase XerC
KOOEHCHE_00532	CDS	624	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
KOOEHCHE_00533	CDS	846	dapF	5.1.1.7		Diaminopimelate epimerase
KOOEHCHE_00534	CDS	1251	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
KOOEHCHE_00535	CDS	225				hypothetical protein
KOOEHCHE_00536	CDS	1479	cycA_1		COG1113	D-serine/D-alanine/glycine transporter
KOOEHCHE_00537	CDS	1389	radA	3.6.4.-	COG1066	DNA repair protein RadA
KOOEHCHE_00538	CDS	978				hypothetical protein
KOOEHCHE_00539	CDS	975	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
KOOEHCHE_00540	CDS	1068	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
KOOEHCHE_00541	CDS	393				hypothetical protein
KOOEHCHE_00542	CDS	792	fdhD		COG1526	Sulfur carrier protein FdhD
KOOEHCHE_00543	CDS	2409	ydeP		COG0243	Protein YdeP
KOOEHCHE_00544	CDS	1167	garK	2.7.1.165	COG1929	Glycerate 2-kinase
KOOEHCHE_00545	CDS	687				hypothetical protein
KOOEHCHE_00546	CDS	783				hypothetical protein
KOOEHCHE_00547	CDS	606	drgA			Protein DrgA
KOOEHCHE_00548	CDS	618				hypothetical protein
KOOEHCHE_00549	CDS	864				hypothetical protein
KOOEHCHE_00550	CDS	579				hypothetical protein
KOOEHCHE_00551	CDS	486				hypothetical protein
KOOEHCHE_00552	CDS	384				hypothetical protein
KOOEHCHE_00553	CDS	327				hypothetical protein
KOOEHCHE_00554	CDS	783				hypothetical protein
KOOEHCHE_00555	CDS	420				hypothetical protein
KOOEHCHE_00556	CDS	258				hypothetical protein
KOOEHCHE_00557	CDS	507				hypothetical protein
KOOEHCHE_00558	CDS	3816	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
KOOEHCHE_00559	CDS	450				hypothetical protein
KOOEHCHE_00560	CDS	723	ygfZ			tRNA-modifying protein YgfZ
KOOEHCHE_00561	CDS	711	dsbC_1		COG1651	putative thiol:disulfide interchange protein DsbC
KOOEHCHE_00562	CDS	825				hypothetical protein
KOOEHCHE_00563	CDS	924				hypothetical protein
KOOEHCHE_00564	CDS	1110	namA_1	1.6.99.1	COG1902	NADPH dehydrogenase
KOOEHCHE_00565	CDS	2130	cntO_2			Metal-pseudopaline receptor CntO
KOOEHCHE_00566	CDS	567		3.2.2.-		Putative 3-methyladenine DNA glycosylase
KOOEHCHE_00567	CDS	825	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
KOOEHCHE_00568	CDS	291	ppiC	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
KOOEHCHE_00569	CDS	462				hypothetical protein
KOOEHCHE_00570	CDS	432	mscL		COG1970	Large-conductance mechanosensitive channel
KOOEHCHE_00571	CDS	1836	typA		COG1217	GTP-binding protein TypA/BipA
KOOEHCHE_00572	CDS	1359	xanP		COG2233	Xanthine permease XanP
KOOEHCHE_00573	CDS	1014	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
KOOEHCHE_00574	CDS	1461	lysP		COG0833	Lysine-specific permease
KOOEHCHE_00575	CDS	1206	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
KOOEHCHE_00576	CDS	159				hypothetical protein
KOOEHCHE_00577	CDS	1071			COG2885	Outer membrane protein Omp38
KOOEHCHE_00578	CDS	516				hypothetical protein
KOOEHCHE_00579	CDS	1176	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
KOOEHCHE_00580	CDS	444				hypothetical protein
KOOEHCHE_00581	CDS	354	mdtI			Spermidine export protein MdtI
KOOEHCHE_00582	CDS	486				hypothetical protein
KOOEHCHE_00583	CDS	1644	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
KOOEHCHE_00584	CDS	2406	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
KOOEHCHE_00585	CDS	1254	oprB_2		COG3659	Porin B
KOOEHCHE_00586	CDS	1119	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
KOOEHCHE_00587	CDS	1011				putative HTH-type transcriptional regulator
KOOEHCHE_00588	CDS	1206	fadA_1	2.3.1.-	COG0183	Putative acyltransferase
KOOEHCHE_00589	CDS	2136	fadJ_1		COG1024	Fatty acid oxidation complex subunit alpha
KOOEHCHE_00590	CDS	255				hypothetical protein
KOOEHCHE_00591	CDS	861				hypothetical protein
KOOEHCHE_00592	CDS	420		2.3.1.-		Acetyltransferase
KOOEHCHE_00593	CDS	1239				hypothetical protein
KOOEHCHE_00594	CDS	630				hypothetical protein
KOOEHCHE_00595	CDS	1311	yhjE			Inner membrane metabolite transport protein YhjE
KOOEHCHE_00596	CDS	444				hypothetical protein
KOOEHCHE_00597	CDS	2724	secA		COG0653	Protein translocase subunit SecA
KOOEHCHE_00598	CDS	642		1.11.1.15	COG0450	Peroxiredoxin
KOOEHCHE_00599	CDS	777		3.-.-.-		putative metallo-hydrolase
KOOEHCHE_00600	CDS	579				hypothetical protein
KOOEHCHE_00601	CDS	1071				hypothetical protein
KOOEHCHE_00602	CDS	1287	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
KOOEHCHE_00603	CDS	897	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
KOOEHCHE_00604	CDS	804	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
KOOEHCHE_00605	CDS	1050				hypothetical protein
KOOEHCHE_00606	CDS	876				hypothetical protein
KOOEHCHE_00607	CDS	996				hypothetical protein
KOOEHCHE_00608	CDS	513				hypothetical protein
KOOEHCHE_00609	CDS	1230	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
KOOEHCHE_00610	CDS	660	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
KOOEHCHE_00611	CDS	1833	cirA		COG4771	Colicin I receptor
KOOEHCHE_00612	CDS	579	cobO	2.5.1.-	COG2096	Cobalamin adenosyltransferase
KOOEHCHE_00613	CDS	714	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
KOOEHCHE_00614	CDS	531				hypothetical protein
KOOEHCHE_00615	CDS	1173				hypothetical protein
KOOEHCHE_00616	CDS	1443	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
KOOEHCHE_00617	CDS	687	baeR		COG0745	Transcriptional regulatory protein BaeR
KOOEHCHE_00618	CDS	1557	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
KOOEHCHE_00619	CDS	381				hypothetical protein
KOOEHCHE_00620	CDS	1803	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
KOOEHCHE_00621	CDS	1782	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
KOOEHCHE_00622	CDS	483	psiE			Protein PsiE
KOOEHCHE_00623	CDS	384				hypothetical protein
KOOEHCHE_00624	CDS	447				hypothetical protein
KOOEHCHE_00625	CDS	1464	clsA	2.7.8.-		Cardiolipin synthase A
KOOEHCHE_00626	CDS	2076			COG1629	putative TonB-dependent receptor
KOOEHCHE_00627	CDS	765				hypothetical protein
KOOEHCHE_00628	CDS	1779	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
KOOEHCHE_00629	CDS	1029				hypothetical protein
KOOEHCHE_00630	CDS	216				hypothetical protein
KOOEHCHE_00631	CDS	924	rfbD_1	5.4.99.9		UDP-galactopyranose mutase
KOOEHCHE_00632	CDS	480	cinA_1			Putative competence-damage inducible protein
KOOEHCHE_00633	CDS	222				hypothetical protein
KOOEHCHE_00634	CDS	318				hypothetical protein
KOOEHCHE_00635	CDS	222				hypothetical protein
KOOEHCHE_00636	CDS	429				hypothetical protein
KOOEHCHE_00637	CDS	144				hypothetical protein
KOOEHCHE_00638	CDS	147				hypothetical protein
KOOEHCHE_00639	CDS	291				hypothetical protein
KOOEHCHE_00640	CDS	906	dmlR_2			HTH-type transcriptional regulator DmlR
KOOEHCHE_00641	CDS	1239				hypothetical protein
KOOEHCHE_00642	CDS	1287				hypothetical protein
KOOEHCHE_00643	CDS	672	cmoA	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
KOOEHCHE_00644	CDS	1695	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
KOOEHCHE_00645	CDS	618	betI_1			HTH-type transcriptional regulator BetI
KOOEHCHE_00646	CDS	1173	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KOOEHCHE_00647	CDS	1602		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
KOOEHCHE_00648	CDS	804	dpgD	4.2.1.17		Enoyl-CoA-hydratase
KOOEHCHE_00649	CDS	1992	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
KOOEHCHE_00650	CDS	906	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
KOOEHCHE_00651	CDS	942	dmlR_3			HTH-type transcriptional regulator DmlR
KOOEHCHE_00652	CDS	3483				hypothetical protein
KOOEHCHE_00653	CDS	804				hypothetical protein
KOOEHCHE_00654	CDS	1803	dmdC_3	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
KOOEHCHE_00655	CDS	435				hypothetical protein
KOOEHCHE_00656	CDS	1218				putative transporter
KOOEHCHE_00657	CDS	1317				hypothetical protein
KOOEHCHE_00658	CDS	654	pcaJ_3	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
KOOEHCHE_00659	CDS	669	pcaI_3	2.8.3.6	COG1788	3-oxoadipate CoA-transferase subunit A
KOOEHCHE_00660	CDS	1314	nanT_2			Sialic acid transporter NanT
KOOEHCHE_00661	CDS	1155	mmgC_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KOOEHCHE_00662	CDS	789	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
KOOEHCHE_00663	CDS	762	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
KOOEHCHE_00664	CDS	1524	paaH_1	1.1.1.-	COG1250	3-hydroxyadipyl-CoA dehydrogenase
KOOEHCHE_00665	CDS	1206	pcaF_3	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
KOOEHCHE_00666	CDS	843	tsaQ1_1			HTH-type transcriptional regulator TsaQ1/TsaQ2
KOOEHCHE_00667	CDS	2214				hypothetical protein
KOOEHCHE_00668	CDS	621	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
KOOEHCHE_00669	CDS	1833	novN	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
KOOEHCHE_00670	CDS	1086				hypothetical protein
KOOEHCHE_00671	CDS	972		1.6.5.11	COG2070	NADH:quinone reductase
KOOEHCHE_00672	CDS	810	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
KOOEHCHE_00673	CDS	852	tsaQ1_2			HTH-type transcriptional regulator TsaQ1/TsaQ2
KOOEHCHE_00674	CDS	1218	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
KOOEHCHE_00675	CDS	1152	carC_2	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
KOOEHCHE_00676	CDS	1251	yjhB_1			Putative metabolite transport protein YjhB
KOOEHCHE_00677	CDS	816	phnX	3.11.1.1	COG0637	Phosphonoacetaldehyde hydrolase
KOOEHCHE_00678	CDS	1188	phnW	2.6.1.37	COG0075	2-aminoethylphosphonate--pyruvate transaminase
KOOEHCHE_00679	CDS	1155	soxA	1.5.3.1		Monomeric sarcosine oxidase
KOOEHCHE_00680	CDS	1710				hypothetical protein
KOOEHCHE_00681	CDS	1203	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KOOEHCHE_00682	CDS	1038			COG1840	putative protein
KOOEHCHE_00683	CDS	723	phnR		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
KOOEHCHE_00684	CDS	1215	pobA	1.14.13.2		p-hydroxybenzoate hydroxylase
KOOEHCHE_00685	CDS	816	pobR		COG1414	p-hydroxybenzoate hydroxylase transcriptional activator
KOOEHCHE_00686	CDS	597	azoR	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
KOOEHCHE_00687	CDS	912	pgrR_2			HTH-type transcriptional regulator PgrR
KOOEHCHE_00688	CDS	384				hypothetical protein
KOOEHCHE_00689	CDS	1458	tgnE	1.2.1.24	COG1012	Succinate semialdehyde dehydrogenase
KOOEHCHE_00690	CDS	1170				hypothetical protein
KOOEHCHE_00691	CDS	1407				hypothetical protein
KOOEHCHE_00692	CDS	1470	tgnC	1.2.1.-	COG1012	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutyrolactone dehydrogenase
KOOEHCHE_00693	CDS	1038	tgnB	1.14.14.-	COG2141	Flavin-dependent trigonelline monooxygenase, oxygenase component
KOOEHCHE_00694	CDS	933	tgnA	1.5.1.36	COG1853	Flavin-dependent trigonelline monooxygenase, reductase component
KOOEHCHE_00695	CDS	792	tgnD	3.5.1.-		(E)-2-((N-methylformamido)methylene)succinate hydrolase
