locus_tag	ftype	length_bp	gene	EC_number	COG	product
PPIPMGKO_00326	CDS	1569	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
PPIPMGKO_00327	CDS	636	gacA			Response regulator GacA
PPIPMGKO_00328	CDS	1008				hypothetical protein
PPIPMGKO_00329	CDS	1140	thrC	4.2.3.1	COG0498	Threonine synthase
PPIPMGKO_00330	CDS	1302	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
PPIPMGKO_00331	CDS	816				hypothetical protein
PPIPMGKO_00332	CDS	921	xerD		COG4974	Tyrosine recombinase XerD
PPIPMGKO_00333	CDS	300				hypothetical protein
PPIPMGKO_00334	CDS	1854	feoB		COG0370	Fe(2+) transporter FeoB
PPIPMGKO_00335	CDS	252				hypothetical protein
PPIPMGKO_00336	CDS	1347	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
PPIPMGKO_00337	CDS	1197	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
PPIPMGKO_00338	CDS	933	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
PPIPMGKO_00339	CDS	537	dksA		COG1734	RNA polymerase-binding transcription factor DksA
PPIPMGKO_00340	CDS	813	cpdA_1	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
PPIPMGKO_00341	CDS	627	nudF	3.6.1.13		ADP-ribose pyrophosphatase
PPIPMGKO_00342	CDS	1878	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
PPIPMGKO_00343	CDS	1065				hypothetical protein
PPIPMGKO_00344	CDS	582				hypothetical protein
PPIPMGKO_00345	CDS	906				hypothetical protein
PPIPMGKO_00346	CDS	1347	tolC		COG1538	Outer membrane protein TolC
PPIPMGKO_00347	CDS	723	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
PPIPMGKO_00348	CDS	270			COG2924	putative Fe(2+)-trafficking protein
PPIPMGKO_00349	CDS	1380	argH	4.3.2.1	COG0165	Argininosuccinate lyase
PPIPMGKO_00350	CDS	1140				hypothetical protein
PPIPMGKO_00351	CDS	741	btsR		COG3279	Transcriptional regulatory protein BtsR
PPIPMGKO_00352	CDS	930	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
PPIPMGKO_00353	CDS	768				hypothetical protein
PPIPMGKO_00354	CDS	840				hypothetical protein
PPIPMGKO_00355	CDS	1194				hypothetical protein
PPIPMGKO_00356	CDS	90				hypothetical protein
PPIPMGKO_00357	CDS	864				hypothetical protein
PPIPMGKO_00358	CDS	1593	prfC		COG4108	Peptide chain release factor RF3
PPIPMGKO_00359	CDS	843				hypothetical protein
PPIPMGKO_00360	CDS	945				hypothetical protein
PPIPMGKO_00361	CDS	813	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
PPIPMGKO_00362	CDS	2757	acnA	4.2.1.3	COG1048	Aconitate hydratase A
PPIPMGKO_00363	CDS	474				hypothetical protein
PPIPMGKO_00364	CDS	765	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
PPIPMGKO_00365	CDS	894	benM_1			HTH-type transcriptional regulator BenM
PPIPMGKO_00366	CDS	510				hypothetical protein
PPIPMGKO_00367	CDS	1005	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
PPIPMGKO_00368	CDS	1185				hypothetical protein
PPIPMGKO_00369	CDS	408				hypothetical protein
PPIPMGKO_00370	CDS	927				hypothetical protein
PPIPMGKO_00371	CDS	1128	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
PPIPMGKO_00372	CDS	315	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
PPIPMGKO_00373	CDS	1455	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
PPIPMGKO_00374	CDS	822	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
PPIPMGKO_00375	CDS	402	rsfS			Ribosomal silencing factor RsfS
PPIPMGKO_00376	CDS	795	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
PPIPMGKO_00377	CDS	867	glxR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
PPIPMGKO_00378	CDS	789	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
PPIPMGKO_00379	CDS	2808	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
PPIPMGKO_00380	CDS	915	cysM	2.5.1.47	COG0031	Cysteine synthase B
PPIPMGKO_00381	CDS	819				hypothetical protein
PPIPMGKO_00382	CDS	1392	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
PPIPMGKO_00383	CDS	2307	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
PPIPMGKO_00384	CDS	774	linX	1.1.1.-		2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX
PPIPMGKO_00385	CDS	807	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
PPIPMGKO_00386	CDS	411			COG1555	putative protein
PPIPMGKO_00387	CDS	1464	pcnB_1	2.7.7.19	COG0617	Poly(A) polymerase I
PPIPMGKO_00388	CDS	483	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
PPIPMGKO_00389	CDS	810	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
PPIPMGKO_00390	CDS	849	panC	6.3.2.1	COG0414	Pantothenate synthetase
PPIPMGKO_00391	CDS	852	rapZ		COG1660	RNase adapter protein RapZ
PPIPMGKO_00392	CDS	312	ptsO		COG1925	Phosphocarrier protein NPr
PPIPMGKO_00393	CDS	537				hypothetical protein
PPIPMGKO_00394	CDS	1629		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
PPIPMGKO_00395	CDS	1923	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
PPIPMGKO_00396	CDS	339	infC		COG0290	Translation initiation factor IF-3
PPIPMGKO_00397	CDS	621	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
PPIPMGKO_00398	CDS	429	yqaA		COG1238	Inner membrane protein YqaA
PPIPMGKO_00399	CDS	1251	entS			Enterobactin exporter EntS
PPIPMGKO_00400	CDS	195	rpmI		COG0291	50S ribosomal protein L35
PPIPMGKO_00401	CDS	360	rplT		COG0292	50S ribosomal protein L20
PPIPMGKO_00402	CDS	609				hypothetical protein
PPIPMGKO_00403	CDS	1002				hypothetical protein
PPIPMGKO_00404	CDS	981	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
PPIPMGKO_00405	CDS	2382	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
PPIPMGKO_00406	CDS	297	ihfA		COG0776	Integration host factor subunit alpha
PPIPMGKO_00407	CDS	246				hypothetical protein
PPIPMGKO_00408	CDS	1029	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
PPIPMGKO_00409	CDS	1449	arpC_1		COG1538	Antibiotic efflux pump outer membrane protein ArpC
PPIPMGKO_00410	CDS	3180	oqxB9			multidrug efflux RND transporter permease subunit OqxB9
PPIPMGKO_00411	CDS	639	bepF			Efflux pump periplasmic linker BepF
PPIPMGKO_00412	CDS	186				hypothetical protein
PPIPMGKO_00413	CDS	174				hypothetical protein
PPIPMGKO_00414	CDS	633	dmlR_1			HTH-type transcriptional regulator DmlR
PPIPMGKO_00415	CDS	414				hypothetical protein
PPIPMGKO_00416	CDS	786	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
PPIPMGKO_00417	CDS	690	hisQ		COG4215	Histidine transport system permease protein HisQ
PPIPMGKO_00418	CDS	714	hisM		COG4160	Histidine transport system permease protein HisM
PPIPMGKO_00419	CDS	777	hisP		COG4598	Histidine transport ATP-binding protein HisP
PPIPMGKO_00420	CDS	330	emrE		COG2076	Multidrug transporter EmrE
PPIPMGKO_00421	CDS	264			COG1145	putative ferredoxin-like protein
PPIPMGKO_00422	CDS	1371	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
PPIPMGKO_00423	CDS	1461	norG_1		COG1167	HTH-type transcriptional regulator NorG
PPIPMGKO_00424	CDS	870	yddE_1	5.1.-.-	COG0384	putative isomerase YddE
PPIPMGKO_00425	CDS	780	fpr_3	1.18.1.2	COG1018	Ferredoxin--NADP reductase
PPIPMGKO_00426	CDS	729	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
PPIPMGKO_00427	CDS	1269				hypothetical protein
PPIPMGKO_00428	CDS	1758				hypothetical protein
PPIPMGKO_00429	CDS	360				hypothetical protein
PPIPMGKO_00430	CDS	663	qseB_1			Transcriptional regulatory protein QseB
PPIPMGKO_00431	CDS	1359	qseC_1	2.7.13.3		Sensor protein QseC
PPIPMGKO_00432	CDS	171				hypothetical protein
PPIPMGKO_00433	CDS	900	thiE_1	2.5.1.3		Thiamine-phosphate synthase
PPIPMGKO_00434	CDS	552				hypothetical protein
PPIPMGKO_00435	CDS	2397	mrcB		COG0744	Penicillin-binding protein 1B
PPIPMGKO_00436	CDS	909	nadK	2.7.1.23	COG0061	NAD kinase
PPIPMGKO_00437	CDS	273				hypothetical protein
PPIPMGKO_00438	CDS	1014	trpD_1	2.4.2.18		Anthranilate phosphoribosyltransferase
PPIPMGKO_00439	CDS	1359	dctA_1		COG1301	Aerobic C4-dicarboxylate transport protein
PPIPMGKO_00440	CDS	1146	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
PPIPMGKO_00441	CDS	945				hypothetical protein
PPIPMGKO_00442	CDS	1110	pheA			Bifunctional chorismate mutase/prephenate dehydratase
PPIPMGKO_00443	CDS	2271	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
PPIPMGKO_00444	CDS	384				hypothetical protein
PPIPMGKO_00445	CDS	1461	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
PPIPMGKO_00446	CDS	957	rbn	3.1.-.-	COG1234	Ribonuclease BN
PPIPMGKO_00447	CDS	633				hypothetical protein
PPIPMGKO_00448	CDS	774	yaaA		COG3022	Peroxide stress resistance protein YaaA
PPIPMGKO_00449	CDS	624				hypothetical protein
PPIPMGKO_00450	CDS	786	thiG_1	2.8.1.10	COG2022	Thiazole synthase
PPIPMGKO_00451	CDS	198				hypothetical protein
PPIPMGKO_00452	CDS	366				hypothetical protein
PPIPMGKO_00453	CDS	867	rpoH		COG0568	RNA polymerase sigma factor RpoH
PPIPMGKO_00454	CDS	246	tusA_1			Sulfur carrier protein TusA
PPIPMGKO_00455	CDS	213	cspG		COG1278	Cold shock-like protein CspG
PPIPMGKO_00456	CDS	1152	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
PPIPMGKO_00457	CDS	381				hypothetical protein
PPIPMGKO_00458	CDS	576	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
PPIPMGKO_00459	CDS	1074	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
PPIPMGKO_00460	CDS	291				hypothetical protein
PPIPMGKO_00461	CDS	258				hypothetical protein
PPIPMGKO_00462	CDS	1173	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
PPIPMGKO_00463	CDS	1491	mymA	1.14.13.-	COG2072	Putative FAD-containing monooxygenase MymA
PPIPMGKO_00464	CDS	378	rplQ		COG0203	50S ribosomal protein L17
PPIPMGKO_00465	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
PPIPMGKO_00466	CDS	627	rpsD		COG0522	30S ribosomal protein S4
PPIPMGKO_00467	CDS	387	rpsK		COG0100	30S ribosomal protein S11
PPIPMGKO_00468	CDS	357	rpsM		COG0099	30S ribosomal protein S13
PPIPMGKO_00469	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
PPIPMGKO_00470	CDS	1353	secY		COG0201	Protein translocase subunit SecY
PPIPMGKO_00471	CDS	441	rplO		COG0200	50S ribosomal protein L15
PPIPMGKO_00472	CDS	177	rpmD		COG1841	50S ribosomal protein L30
PPIPMGKO_00473	CDS	498	rpsE		COG0098	30S ribosomal protein S5
PPIPMGKO_00474	CDS	351	rplR		COG0256	50S ribosomal protein L18
PPIPMGKO_00475	CDS	534	rplF		COG0097	50S ribosomal protein L6
PPIPMGKO_00476	CDS	396	rpsH		COG0096	30S ribosomal protein S8
PPIPMGKO_00477	CDS	306	rpsN		COG0199	30S ribosomal protein S14
PPIPMGKO_00478	CDS	537	rplE		COG0094	50S ribosomal protein L5
PPIPMGKO_00479	CDS	318	rplX		COG0198	50S ribosomal protein L24
PPIPMGKO_00480	CDS	369	rplN		COG0093	50S ribosomal protein L14
PPIPMGKO_00481	CDS	258	rpsQ		COG0186	30S ribosomal protein S17
PPIPMGKO_00482	CDS	198	rpmC		COG0255	50S ribosomal protein L29
PPIPMGKO_00483	CDS	414	rplP		COG0197	50S ribosomal protein L16
PPIPMGKO_00484	CDS	753	rpsC		COG0092	30S ribosomal protein S3
PPIPMGKO_00485	CDS	330	rplV		COG0091	50S ribosomal protein L22
PPIPMGKO_00486	CDS	276	rpsS		COG0185	30S ribosomal protein S19
PPIPMGKO_00487	CDS	825	rplB		COG0090	50S ribosomal protein L2
PPIPMGKO_00488	CDS	321	rplW		COG0089	50S ribosomal protein L23
PPIPMGKO_00489	CDS	603	rplD		COG0088	50S ribosomal protein L4
PPIPMGKO_00490	CDS	639	rplC		COG0087	50S ribosomal protein L3
PPIPMGKO_00491	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
PPIPMGKO_00492	CDS	729				hypothetical protein
PPIPMGKO_00493	CDS	1191	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
PPIPMGKO_00494	CDS	1548				hypothetical protein
PPIPMGKO_00495	CDS	765	hmp	1.14.12.17		Flavohemoprotein
PPIPMGKO_00496	CDS	438	nsrR		COG1959	HTH-type transcriptional repressor NsrR
PPIPMGKO_00497	CDS	777	engB			GTP-binding protein EngB
PPIPMGKO_00498	CDS	948				hypothetical protein
PPIPMGKO_00499	CDS	1320	gltP_1		COG1301	Proton/glutamate-aspartate symporter
PPIPMGKO_00500	CDS	873	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
PPIPMGKO_00501	CDS	2574	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
PPIPMGKO_00502	CDS	987				hypothetical protein
PPIPMGKO_00503	CDS	816				hypothetical protein
PPIPMGKO_00504	CDS	2046	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
PPIPMGKO_00505	CDS	642				hypothetical protein
PPIPMGKO_00506	CDS	402				hypothetical protein
PPIPMGKO_00507	CDS	582		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
PPIPMGKO_00508	CDS	1014	corA		COG0598	Magnesium transport protein CorA
PPIPMGKO_00509	CDS	288				hypothetical protein
PPIPMGKO_00510	CDS	642	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
PPIPMGKO_00511	CDS	681	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
PPIPMGKO_00512	CDS	777	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
PPIPMGKO_00513	CDS	819	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
PPIPMGKO_00514	CDS	186				hypothetical protein
PPIPMGKO_00515	CDS	1848	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
PPIPMGKO_00516	CDS	882	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
PPIPMGKO_00517	CDS	1905	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
PPIPMGKO_00518	CDS	603	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
PPIPMGKO_00519	CDS	951	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
PPIPMGKO_00520	CDS	789	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
PPIPMGKO_00521	CDS	855				hypothetical protein
PPIPMGKO_00522	CDS	1782				hypothetical protein
PPIPMGKO_00523	CDS	561				hypothetical protein
PPIPMGKO_00524	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
PPIPMGKO_00525	CDS	582	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
PPIPMGKO_00526	CDS	297	rplY			50S ribosomal protein L25
PPIPMGKO_00527	CDS	951	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
PPIPMGKO_00528	tRNA	75				tRNA-Gln(ttg)
PPIPMGKO_00529	tRNA	75				tRNA-Gln(ttg)
PPIPMGKO_00530	tRNA	75				tRNA-Gln(ttg)
PPIPMGKO_00531	CDS	579	lolB		COG3017	Outer-membrane lipoprotein LolB
PPIPMGKO_00532	CDS	1710	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
PPIPMGKO_00533	CDS	1284	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
PPIPMGKO_00534	CDS	1866	dnaG	2.7.7.-		DNA primase
PPIPMGKO_00535	CDS	1158	bamD			Outer membrane protein assembly factor BamD
PPIPMGKO_00536	CDS	1053	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
PPIPMGKO_00537	CDS	738	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
PPIPMGKO_00538	CDS	552	fldP_3			Flavodoxin FldP
PPIPMGKO_00539	CDS	477	smpB		COG0691	SsrA-binding protein
PPIPMGKO_00540	CDS	492	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
PPIPMGKO_00541	CDS	264	fdx_1		COG1145	Ferredoxin
PPIPMGKO_00542	tRNA	77				tRNA-Met(cat)
PPIPMGKO_00543	CDS	1185				hypothetical protein
PPIPMGKO_00544	CDS	981	dmlR_2			HTH-type transcriptional regulator DmlR
PPIPMGKO_00545	CDS	1113	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
PPIPMGKO_00546	CDS	1647	caiT			L-carnitine/gamma-butyrobetaine antiporter
PPIPMGKO_00547	CDS	975	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
PPIPMGKO_00548	CDS	1116	cntA	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
PPIPMGKO_00549	CDS	1452	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
PPIPMGKO_00550	CDS	957	cntB	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
PPIPMGKO_00551	tRNA	77				tRNA-Met(cat)
PPIPMGKO_00552	CDS	1029				hypothetical protein
PPIPMGKO_00553	CDS	1626	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
PPIPMGKO_00554	CDS	561				hypothetical protein
PPIPMGKO_00555	CDS	861				hypothetical protein
PPIPMGKO_00556	CDS	453				hypothetical protein
PPIPMGKO_00557	CDS	1230	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
PPIPMGKO_00558	CDS	1326				hypothetical protein
PPIPMGKO_00559	CDS	375	rpsL		COG0048	30S ribosomal protein S12
PPIPMGKO_00560	CDS	471	rpsG		COG0049	30S ribosomal protein S7
PPIPMGKO_00561	CDS	2139	fusA		COG0480	Elongation factor G
PPIPMGKO_00562	CDS	237	tufA_1		COG0050	Elongation factor Tu
PPIPMGKO_00563	CDS	237	tufA_2		COG0050	Elongation factor Tu
PPIPMGKO_00564	tRNA	75				tRNA-Thr(ggt)
PPIPMGKO_00565	tRNA	76				tRNA-Gly(tcc)
PPIPMGKO_00566	tRNA	84				tRNA-Tyr(gta)
PPIPMGKO_00567	tRNA	76				tRNA-Thr(tgt)
PPIPMGKO_00568	CDS	1494	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
PPIPMGKO_00569	CDS	669	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
PPIPMGKO_00570	CDS	630				hypothetical protein
PPIPMGKO_00571	CDS	2271	xcpQ		COG1450	Secretin XcpQ
PPIPMGKO_00572	CDS	837				hypothetical protein
PPIPMGKO_00573	CDS	459				hypothetical protein
PPIPMGKO_00574	CDS	717				hypothetical protein
PPIPMGKO_00575	CDS	825	rhaS_1			HTH-type transcriptional activator RhaS
PPIPMGKO_00576	CDS	486				hypothetical protein
PPIPMGKO_00577	CDS	876	tsf		COG0264	Elongation factor Ts
PPIPMGKO_00578	CDS	753	rpsB		COG0052	30S ribosomal protein S2
PPIPMGKO_00579	CDS	828	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
PPIPMGKO_00580	CDS	1071				hypothetical protein
PPIPMGKO_00581	CDS	1347	nrtP		COG2223	Nitrate/nitrite transporter NrtP
PPIPMGKO_00582	CDS	1215				L-lactate transporter
PPIPMGKO_00583	CDS	135				hypothetical protein
PPIPMGKO_00584	CDS	1413	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
PPIPMGKO_00585	CDS	1014	lipA_1	2.8.1.8	COG0320	Lipoyl synthase
PPIPMGKO_00586	CDS	2466	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
PPIPMGKO_00587	CDS	384				hypothetical protein
PPIPMGKO_00588	CDS	537				hypothetical protein
PPIPMGKO_00589	CDS	1383	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
PPIPMGKO_00590	CDS	837	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
PPIPMGKO_00591	CDS	723	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
PPIPMGKO_00592	CDS	2850				hypothetical protein
PPIPMGKO_00593	CDS	2271	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
PPIPMGKO_00594	CDS	1239	cca		COG0617	Multifunctional CCA protein
PPIPMGKO_00595	CDS	1176	degS	3.4.21.107	COG0265	Serine endoprotease DegS
PPIPMGKO_00596	CDS	759			COG0327	GTP cyclohydrolase 1 type 2 
PPIPMGKO_00597	CDS	627	sodB	1.15.1.1		Superoxide dismutase [Fe]
PPIPMGKO_00598	tRNA	76				tRNA-Asn(gtt)
PPIPMGKO_00599	tRNA	76				tRNA-Asn(gtt)
PPIPMGKO_00600	tRNA	76				tRNA-Asn(gtt)
PPIPMGKO_00601	CDS	444				hypothetical protein
PPIPMGKO_00602	CDS	201				hypothetical protein
PPIPMGKO_00603	CDS	1308				hypothetical protein
PPIPMGKO_00604	CDS	879	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
PPIPMGKO_00605	CDS	510	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
PPIPMGKO_00606	CDS	1410		5.4.4.3	COG0174	3-hydroxylaminophenol mutase
PPIPMGKO_00607	CDS	1542	dtpT		COG3104	Di-/tripeptide transporter
PPIPMGKO_00608	CDS	1803				hypothetical protein
PPIPMGKO_00609	CDS	585	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
PPIPMGKO_00610	CDS	2700	pepN_1	3.4.11.2		Aminopeptidase N
PPIPMGKO_00611	CDS	2526	btuB_1			Vitamin B12 transporter BtuB
PPIPMGKO_00612	CDS	1206	bcr_3			Bicyclomycin resistance protein
PPIPMGKO_00613	CDS	3834	purL_1	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
PPIPMGKO_00614	CDS	1341	dgt_1	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
PPIPMGKO_00615	CDS	600	ruvA_1	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
PPIPMGKO_00616	CDS	1005	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
PPIPMGKO_00617	CDS	1335	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
PPIPMGKO_00618	CDS	408	ybgC_1	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
PPIPMGKO_00619	CDS	699	tolQ_1		COG0811	Tol-Pal system protein TolQ
PPIPMGKO_00620	CDS	453	exbD_1		COG0848	Biopolymer transport protein ExbD
PPIPMGKO_00621	CDS	1404				hypothetical protein
PPIPMGKO_00622	CDS	1281	tolB_1		COG0823	Tol-Pal system protein TolB
PPIPMGKO_00623	CDS	564	pal_1		COG2885	Peptidoglycan-associated lipoprotein
PPIPMGKO_00624	CDS	189				hypothetical protein
PPIPMGKO_00625	CDS	972	fbp_1	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
PPIPMGKO_00626	CDS	777	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
PPIPMGKO_00627	CDS	615				hypothetical protein
PPIPMGKO_00628	CDS	321				hypothetical protein
PPIPMGKO_00629	CDS	390				hypothetical protein
PPIPMGKO_00630	CDS	2436				hypothetical protein
PPIPMGKO_00631	CDS	828				hypothetical protein
PPIPMGKO_00632	CDS	828				hypothetical protein
PPIPMGKO_00633	CDS	2436				hypothetical protein
PPIPMGKO_00634	CDS	390				hypothetical protein
PPIPMGKO_00635	CDS	321				hypothetical protein
PPIPMGKO_00636	CDS	615				hypothetical protein
PPIPMGKO_00637	CDS	777	rlmB_3	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
PPIPMGKO_00638	CDS	972	fbp_2	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
PPIPMGKO_00639	CDS	189				hypothetical protein
PPIPMGKO_00640	CDS	564	pal_2		COG2885	Peptidoglycan-associated lipoprotein
PPIPMGKO_00641	CDS	1281	tolB_2		COG0823	Tol-Pal system protein TolB
PPIPMGKO_00642	CDS	1404				hypothetical protein
PPIPMGKO_00643	CDS	453	exbD_2		COG0848	Biopolymer transport protein ExbD
PPIPMGKO_00644	CDS	699	tolQ_2		COG0811	Tol-Pal system protein TolQ
PPIPMGKO_00645	CDS	408	ybgC_2	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
PPIPMGKO_00646	CDS	1335	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
PPIPMGKO_00647	CDS	1005	ruvB_2	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
PPIPMGKO_00648	CDS	600	ruvA_2	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
PPIPMGKO_00649	CDS	1341	dgt_2	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
PPIPMGKO_00650	CDS	3834	purL_2	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
PPIPMGKO_00651	CDS	1206	bcr_4			Bicyclomycin resistance protein
PPIPMGKO_00652	CDS	1374	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
PPIPMGKO_00653	CDS	1533	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
PPIPMGKO_00654	CDS	1431	styD	1.2.1.39		Phenylacetaldehyde dehydrogenase
PPIPMGKO_00655	CDS	486	lrp_1		COG1522	Leucine-responsive regulatory protein
PPIPMGKO_00656	CDS	1722	ipdC	4.1.1.74	COG3961	Indole-3-pyruvate decarboxylase
PPIPMGKO_00657	CDS	1380	aroP_1		COG1113	Aromatic amino acid transport protein AroP
PPIPMGKO_00658	CDS	1032	sphX		COG0226	Protein SphX
PPIPMGKO_00659	CDS	1380				hypothetical protein
PPIPMGKO_00660	CDS	1398				hypothetical protein
PPIPMGKO_00661	CDS	903	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
