"qname","qid","qstart","qend","genome","strand","length","start","end","gene_label","is_center"
"ERR1946999",2,110428,110213,"ERR1946999","reverse",215,110213,110428,"gene_2",FALSE
"ERR1946999",1,72399,70675,"ERR1946999","reverse",1724,70675,72399,"gene_1",TRUE
"ERR1946999",2,70675,70184,"ERR1946999","reverse",491,70184,70675,"gene_2",FALSE
"ERR1946999",1,107929,107471,"ERR1946999","reverse",458,107471,107929,"gene_1",TRUE
"ERR1946999",2,107929,107471,"ERR1946999","reverse",458,107471,107929,"gene_2",FALSE
"ERR1946999",1,1136,594,"ERR1946999","reverse",542,594,1136,"gene_1",TRUE
"ERR1946999",2,54,548,"ERR1946999","forward",494,54,548,"gene_2",FALSE
"ERR1946999",1,322,909,"ERR1946999","forward",587,322,909,"gene_1",TRUE
"ERR1946999",2,1002,1400,"ERR1946999","forward",398,1002,1400,"gene_2",FALSE
"ERR1946999",3,1400,1906,"ERR1946999","forward",506,1400,1906,"gene_3",FALSE
"ERR1946999",1,173599,172766,"ERR1946999","reverse",833,172766,173599,"gene_1",TRUE
"ERR1946999",2,173599,172766,"ERR1946999","reverse",833,172766,173599,"gene_2",FALSE
"ERR1946999",1,44198,43638,"ERR1946999","reverse",560,43638,44198,"gene_1",TRUE
"ERR1946999",2,44198,43638,"ERR1946999","reverse",560,43638,44198,"gene_2",FALSE
"ERR1946999",1,107929,107471,"ERR1946999","reverse",458,107471,107929,"gene_1",TRUE
"ERR1946999",2,107929,107471,"ERR1946999","reverse",458,107471,107929,"gene_2",FALSE
"ERR1417326",1,58311,57712,"ERR1417326","reverse",599,57712,58311,"gene_1",TRUE
"ERR1417326",2,56962,57654,"ERR1417326","forward",692,56962,57654,"gene_2",FALSE
"ERR1417326",1,11590,14361,"ERR1417326","forward",2771,11590,14361,"gene_1",TRUE
"ERR1417326",2,14991,14422,"ERR1417326","reverse",569,14422,14991,"gene_2",FALSE
"ERR1417326",3,15843,15013,"ERR1417326","reverse",830,15013,15843,"gene_3",FALSE
"ERR1417326",4,17104,15821,"ERR1417326","reverse",1283,15821,17104,"gene_4",FALSE
"ERR1417326",5,17982,17161,"ERR1417326","reverse",821,17161,17982,"gene_5",FALSE
"ERR1417326",6,19521,18001,"ERR1417326","reverse",1520,18001,19521,"gene_6",FALSE
"ERR1417326",7,19801,20127,"ERR1417326","forward",326,19801,20127,"gene_7",FALSE
"ERR1417326",8,20449,21717,"ERR1417326","forward",1268,20449,21717,"gene_8",FALSE
"ERR1417326",9,22133,22378,"ERR1417326","forward",245,22133,22378,"gene_9",FALSE
"ERR1417326",10,22845,22549,"ERR1417326","reverse",296,22549,22845,"gene_10",FALSE
"ERR1417326",11,25223,22842,"ERR1417326","reverse",2381,22842,25223,"gene_11",FALSE
"ERR1417326",12,26236,25256,"ERR1417326","reverse",980,25256,26236,"gene_12",FALSE
"ERR1417326",13,26394,27395,"ERR1417326","forward",1001,26394,27395,"gene_13",FALSE
"ERR1417326",16,28410,28051,"ERR1417326","reverse",359,28051,28410,"gene_16",FALSE
"ERR1417326",17,28616,28422,"ERR1417326","reverse",194,28422,28616,"gene_17",FALSE
"ERR1417326",19,30583,30155,"ERR1417326","reverse",428,30155,30583,"gene_19",FALSE
"ERR1417326",20,31256,30636,"ERR1417326","reverse",620,30636,31256,"gene_20",FALSE
"ERR1417326",21,31801,31463,"ERR1417326","reverse",338,31463,31801,"gene_21",FALSE
"ERR1417326",22,33942,32020,"ERR1417326","reverse",1922,32020,33942,"gene_22",FALSE
"ERR1417326",23,34354,35982,"ERR1417326","forward",1628,34354,35982,"gene_23",FALSE
"ERR1417326",24,36580,36044,"ERR1417326","reverse",536,36044,36580,"gene_24",FALSE
"ERR1417326",25,36894,36583,"ERR1417326","reverse",311,36583,36894,"gene_25",FALSE
"ERR1417326",26,37700,36849,"ERR1417326","reverse",851,36849,37700,"gene_26",FALSE
"ERR1417326",27,38571,37723,"ERR1417326","reverse",848,37723,38571,"gene_27",FALSE
"ERR1417326",28,39384,38575,"ERR1417326","reverse",809,38575,39384,"gene_28",FALSE
"ERR1417326",29,39912,39430,"ERR1417326","reverse",482,39430,39912,"gene_29",FALSE
"ERR1417326",30,41372,39909,"ERR1417326","reverse",1463,39909,41372,"gene_30",FALSE
"ERR1417326",31,41907,41497,"ERR1417326","reverse",410,41497,41907,"gene_31",FALSE
"ERR1417326",32,42682,41876,"ERR1417326","reverse",806,41876,42682,"gene_32",FALSE
"ERR1417326",33,42794,43567,"ERR1417326","forward",773,42794,43567,"gene_33",FALSE
"ERR1417326",34,45918,43612,"ERR1417326","reverse",2306,43612,45918,"gene_34",FALSE
"ERR1417326",35,47340,45949,"ERR1417326","reverse",1391,45949,47340,"gene_35",FALSE
"ERR1417326",36,48168,47350,"ERR1417326","reverse",818,47350,48168,"gene_36",FALSE
"ERR1417326",37,49105,48191,"ERR1417326","reverse",914,48191,49105,"gene_37",FALSE
"ERR1417326",38,49278,52085,"ERR1417326","forward",2807,49278,52085,"gene_38",FALSE
"ERR1417326",39,52182,52970,"ERR1417326","forward",788,52182,52970,"gene_39",FALSE
"ERR1417326",40,52981,53847,"ERR1417326","forward",866,52981,53847,"gene_40",FALSE
"ERR1417326",41,53864,54658,"ERR1417326","forward",794,53864,54658,"gene_41",FALSE
"ERR1417326",42,54740,55141,"ERR1417326","forward",401,54740,55141,"gene_42",FALSE
"ERR1417326",1,3573,2371,"ERR1417326","reverse",1202,2371,3573,"gene_1",TRUE
"ERR1417326",2,3712,4278,"ERR1417326","forward",566,3712,4278,"gene_2",FALSE
"ERR1417326",3,4707,6005,"ERR1417326","forward",1298,4707,6005,"gene_3",FALSE
"ERR1417326",1,135,1295,"ERR1417326","forward",1160,135,1295,"gene_1",TRUE
"ERR1417326",2,3244,1361,"ERR1417326","reverse",1883,1361,3244,"gene_2",FALSE
"ERR1417326",3,3785,3315,"ERR1417326","reverse",470,3315,3785,"gene_3",FALSE
"ERR1417326",4,4725,3931,"ERR1417326","reverse",794,3931,4725,"gene_4",FALSE
"ERR1417326",5,5805,4732,"ERR1417326","reverse",1073,4732,5805,"gene_5",FALSE
"ERR1417326",6,6105,7352,"ERR1417326","forward",1247,6105,7352,"gene_6",FALSE
"ERR1417326",7,8640,7471,"ERR1417326","reverse",1169,7471,8640,"gene_7",FALSE
"ERR1946999",1,102708,102115,"ERR1946999","reverse",593,102115,102708,"gene_1",TRUE
"ERR1946999",2,102708,102115,"ERR1946999","reverse",593,102115,102708,"gene_2",FALSE
"ERR1946999",3,102708,102115,"ERR1946999","reverse",593,102115,102708,"gene_3",FALSE
"ERR1946999",1,101338,102054,"ERR1946999","forward",716,101338,102054,"gene_1",TRUE
"ERR1946999",2,101338,102054,"ERR1946999","forward",716,101338,102054,"gene_2",FALSE
"ERR1946999",1,178085,179560,"ERR1946999","forward",1475,178085,179560,"gene_1",TRUE
"ERR1946999",2,179616,180500,"ERR1946999","forward",884,179616,180500,"gene_2",FALSE
"ERR1946999",1,6407,5457,"ERR1946999","reverse",950,5457,6407,"gene_1",TRUE
"ERR1946999",2,5464,4889,"ERR1946999","reverse",575,4889,5464,"gene_2",FALSE
"ERR1946999",1,80896,80432,"ERR1946999","reverse",464,80432,80896,"gene_1",TRUE
"ERR1946999",2,80241,80026,"ERR1946999","reverse",215,80026,80241,"gene_2",FALSE
"ERR1946999",1,1599,907,"ERR1946999","reverse",692,907,1599,"gene_1",TRUE
"ERR1946999",2,250,849,"ERR1946999","forward",599,250,849,"gene_2",FALSE
"ERR1946999",1,6407,5457,"ERR1946999","reverse",950,5457,6407,"gene_1",TRUE
"ERR1946999",2,6407,5457,"ERR1946999","reverse",950,5457,6407,"gene_2",FALSE
"ERR1946999",1,126651,126331,"ERR1946999","reverse",320,126331,126651,"gene_1",TRUE
"ERR1946999",2,126341,125952,"ERR1946999","reverse",389,125952,126341,"gene_2",FALSE
"ERR1946999",1,6407,5457,"ERR1946999","reverse",950,5457,6407,"gene_1",TRUE
"ERR1946999",2,6407,5457,"ERR1946999","reverse",950,5457,6407,"gene_2",FALSE
"ERR1946999",3,6407,5457,"ERR1946999","reverse",950,5457,6407,"gene_3",FALSE
"ERR1946999",1,182217,183704,"ERR1946999","forward",1487,182217,183704,"gene_1",TRUE
"ERR1946999",2,182217,183704,"ERR1946999","forward",1487,182217,183704,"gene_2",FALSE
"ERR1946999",1,9972,10658,"ERR1946999","forward",686,9972,10658,"gene_1",TRUE
"ERR1946999",3,9972,10658,"ERR1946999","forward",686,9972,10658,"gene_3",FALSE
"ERR1946999",1,41039,42076,"ERR1946999","forward",1037,41039,42076,"gene_1",TRUE
"ERR1946999",2,41039,42076,"ERR1946999","forward",1037,41039,42076,"gene_2",FALSE
"ERR1946999",3,40104,41036,"ERR1946999","forward",932,40104,41036,"gene_3",FALSE
"ERR1946999",1,92560,93492,"ERR1946999","forward",932,92560,93492,"gene_1",TRUE
"ERR1946999",2,92560,93492,"ERR1946999","forward",932,92560,93492,"gene_2",FALSE
"ERR1946999",1,54900,56630,"ERR1946999","forward",1730,54900,56630,"gene_1",TRUE
"ERR1946999",2,54900,56630,"ERR1946999","forward",1730,54900,56630,"gene_2",FALSE
"ERR1946999",1,22271,23044,"ERR1946999","forward",773,22271,23044,"gene_1",TRUE
"ERR1946999",2,22271,23044,"ERR1946999","forward",773,22271,23044,"gene_2",FALSE
"ERR1946999",1,154143,153505,"ERR1946999","reverse",638,153505,154143,"gene_1",TRUE
"ERR1946999",2,154143,153505,"ERR1946999","reverse",638,153505,154143,"gene_2",FALSE
"ERR1946999",1,250122,247090,"ERR1946999","reverse",3032,247090,250122,"gene_1",TRUE
"ERR1946999",2,250122,247090,"ERR1946999","reverse",3032,247090,250122,"gene_2",FALSE
"ERR1946999",1,5464,4889,"ERR1946999","reverse",575,4889,5464,"gene_1",TRUE
"ERR1946999",2,6407,5457,"ERR1946999","reverse",950,5457,6407,"gene_2",FALSE
"ERR1946999",1,19275,17809,"ERR1946999","reverse",1466,17809,19275,"gene_1",TRUE
"ERR1946999",2,19275,17809,"ERR1946999","reverse",1466,17809,19275,"gene_2",FALSE
"ERR1946999",1,4869,4726,"ERR1946999","reverse",143,4726,4869,"gene_1",TRUE
"ERR1946999",2,5464,4889,"ERR1946999","reverse",575,4889,5464,"gene_2",FALSE
"ERR1946999",1,290813,291550,"ERR1946999","forward",737,290813,291550,"gene_1",TRUE
"ERR1946999",2,290813,291550,"ERR1946999","forward",737,290813,291550,"gene_2",FALSE
"ERR1946999",1,154143,153505,"ERR1946999","reverse",638,153505,154143,"gene_1",TRUE
"ERR1946999",2,154143,153505,"ERR1946999","reverse",638,153505,154143,"gene_2",FALSE
"ERR1946999",1,50313,51497,"ERR1946999","forward",1184,50313,51497,"gene_1",TRUE
"ERR1946999",2,50313,51497,"ERR1946999","forward",1184,50313,51497,"gene_2",FALSE
"ERR1946999",1,91724,93565,"ERR1946999","forward",1841,91724,93565,"gene_1",TRUE
"ERR1946999",2,91724,93565,"ERR1946999","forward",1841,91724,93565,"gene_2",FALSE
"ERR1946999",1,6407,5457,"ERR1946999","reverse",950,5457,6407,"gene_1",TRUE
"ERR1946999",2,6407,5457,"ERR1946999","reverse",950,5457,6407,"gene_2",FALSE
"ERR1946999",1,162,983,"ERR1946999","forward",821,162,983,"gene_1",TRUE
"ERR1946999",2,162,983,"ERR1946999","forward",821,162,983,"gene_2",FALSE
"ERR1946999",1,92175,93818,"ERR1946999","forward",1643,92175,93818,"gene_1",TRUE
"ERR1946999",2,92175,93818,"ERR1946999","forward",1643,92175,93818,"gene_2",FALSE
"ERR1417326",1,8421,7831,"ERR1417326","reverse",590,7831,8421,"gene_1",TRUE
"ERR1417326",2,7649,7293,"ERR1417326","reverse",356,7293,7649,"gene_2",FALSE
"ERR1417326",3,7190,5271,"ERR1417326","reverse",1919,5271,7190,"gene_3",FALSE
"ERR1417326",4,4285,5187,"ERR1417326","forward",902,4285,5187,"gene_4",FALSE
"ERR1417326",5,3024,4163,"ERR1417326","forward",1139,3024,4163,"gene_5",FALSE
"ERR1417326",6,1961,2665,"ERR1417326","forward",704,1961,2665,"gene_6",FALSE
"ERR1417326",7,1783,1025,"ERR1417326","reverse",758,1025,1783,"gene_7",FALSE
"ERR1417326",8,638,1003,"ERR1417326","forward",365,638,1003,"gene_8",FALSE
"ERR1417326",9,479,3,"ERR1417326","reverse",476,3,479,"gene_9",FALSE
"ERR1417326",1,36254,37147,"ERR1417326","forward",893,36254,37147,"gene_1",TRUE
"ERR1417326",2,37242,38084,"ERR1417326","forward",842,37242,38084,"gene_2",FALSE
"ERR1417326",3,38087,38764,"ERR1417326","forward",677,38087,38764,"gene_3",FALSE
"ERR1417326",4,38778,39521,"ERR1417326","forward",743,38778,39521,"gene_4",FALSE
"ERR1417326",5,40888,39572,"ERR1417326","reverse",1316,39572,40888,"gene_5",FALSE
"ERR1417326",1,6494,5901,"ERR1417326","reverse",593,5901,6494,"gene_1",TRUE
"ERR1417326",2,5850,5626,"ERR1417326","reverse",224,5626,5850,"gene_2",FALSE
"ERR1417326",3,5207,5401,"ERR1417326","forward",194,5207,5401,"gene_3",FALSE
"ERR1417326",4,3952,5214,"ERR1417326","forward",1262,3952,5214,"gene_4",FALSE
"ERR1417326",5,3446,3213,"ERR1417326","reverse",233,3213,3446,"gene_5",FALSE
"ERR1417326",6,2390,3061,"ERR1417326","forward",671,2390,3061,"gene_6",FALSE
"ERR1417326",7,2082,1957,"ERR1417326","reverse",125,1957,2082,"gene_7",FALSE
"ERR1417326",8,1789,1400,"ERR1417326","reverse",389,1400,1789,"gene_8",FALSE
"ERR1417326",9,1362,817,"ERR1417326","reverse",545,817,1362,"gene_9",FALSE
"ERR1417326",10,1362,817,"ERR1417326","reverse",545,817,1362,"gene_10",FALSE
"ERR1417326",1,9553,10539,"ERR1417326","forward",986,9553,10539,"gene_1",TRUE
"ERR1417326",2,10697,11836,"ERR1417326","forward",1139,10697,11836,"gene_2",FALSE
"ERR1417326",3,12635,11883,"ERR1417326","reverse",752,11883,12635,"gene_3",FALSE
"ERR1417326",4,12956,14185,"ERR1417326","forward",1229,12956,14185,"gene_4",FALSE
"ERR1417326",5,15373,14282,"ERR1417326","reverse",1091,14282,15373,"gene_5",FALSE
"ERR1417326",6,16390,15386,"ERR1417326","reverse",1004,15386,16390,"gene_6",FALSE
"ERR1417326",1,2296,4176,"ERR1417326","forward",1880,2296,4176,"gene_1",TRUE
"ERR1417326",2,2063,1833,"ERR1417326","reverse",230,1833,2063,"gene_2",FALSE
"ERR1417326",3,1676,771,"ERR1417326","reverse",905,771,1676,"gene_3",FALSE
"ERR1417326",1,596,420,"ERR1417326","reverse",176,420,596,"gene_1",TRUE
"ERR1417326",2,2229,1177,"ERR1417326","reverse",1052,1177,2229,"gene_2",FALSE
"ERR1417326",3,3400,2246,"ERR1417326","reverse",1154,2246,3400,"gene_3",FALSE
"ERR1417326",4,3681,3397,"ERR1417326","reverse",284,3397,3681,"gene_4",FALSE
"ERR1417326",5,4436,3678,"ERR1417326","reverse",758,3678,4436,"gene_5",FALSE
"ERR1417326",6,5356,4445,"ERR1417326","reverse",911,4445,5356,"gene_6",FALSE
"ERR1417326",7,7625,5730,"ERR1417326","reverse",1895,5730,7625,"gene_7",FALSE
"ERR1417326",1,45529,46824,"ERR1417326","forward",1295,45529,46824,"gene_1",TRUE
"ERR1417326",2,46904,47794,"ERR1417326","forward",890,46904,47794,"gene_2",FALSE
"ERR1417326",3,48534,47803,"ERR1417326","reverse",731,47803,48534,"gene_3",FALSE
"ERR1417326",4,49902,48613,"ERR1417326","reverse",1289,48613,49902,"gene_4",FALSE
"ERR1417326",5,52045,50216,"ERR1417326","reverse",1829,50216,52045,"gene_5",FALSE
"ERR1417326",6,52394,53356,"ERR1417326","forward",962,52394,53356,"gene_6",FALSE
"ERR1417326",7,53353,54657,"ERR1417326","forward",1304,53353,54657,"gene_7",FALSE
"ERR1417326",8,54842,54699,"ERR1417326","reverse",143,54699,54842,"gene_8",FALSE
"ERR1417326",9,56333,54855,"ERR1417326","reverse",1478,54855,56333,"gene_9",FALSE
"ERR1417326",1,63,503,"ERR1417326","forward",440,63,503,"gene_1",TRUE
"ERR1417326",2,1182,538,"ERR1417326","reverse",644,538,1182,"gene_2",FALSE
"ERR1417326",3,2162,1194,"ERR1417326","reverse",968,1194,2162,"gene_3",FALSE
"ERR1417326",4,3452,2292,"ERR1417326","reverse",1160,2292,3452,"gene_4",FALSE
"ERR1417326",5,4773,3445,"ERR1417326","reverse",1328,3445,4773,"gene_5",FALSE
"ERR1417326",6,6356,4770,"ERR1417326","reverse",1586,4770,6356,"gene_6",FALSE
"ERR1417326",7,7174,6353,"ERR1417326","reverse",821,6353,7174,"gene_7",FALSE
"ERR1417326",8,8876,7329,"ERR1417326","reverse",1547,7329,8876,"gene_8",FALSE
"ERR1417326",9,9962,8901,"ERR1417326","reverse",1061,8901,9962,"gene_9",FALSE
"ERR1417326",1,26394,27395,"ERR1417326","forward",1001,26394,27395,"gene_1",TRUE
"ERR1417326",2,26236,25256,"ERR1417326","reverse",980,25256,26236,"gene_2",FALSE
"ERR1417326",3,25223,22842,"ERR1417326","reverse",2381,22842,25223,"gene_3",FALSE
"ERR1417326",4,22845,22549,"ERR1417326","reverse",296,22549,22845,"gene_4",FALSE
"ERR1417326",5,22845,22549,"ERR1417326","reverse",296,22549,22845,"gene_5",FALSE
"ERR1417326",8,26394,27395,"ERR1417326","forward",1001,26394,27395,"gene_8",FALSE
"ERR1417326",1,96,479,"ERR1417326","forward",383,96,479,"gene_1",TRUE
"ERR1417326",2,503,865,"ERR1417326","forward",362,503,865,"gene_2",FALSE
"ERR1417326",3,926,1462,"ERR1417326","forward",536,926,1462,"gene_3",FALSE
"ERR1417326",4,1509,3587,"ERR1417326","forward",2078,1509,3587,"gene_4",FALSE
"ERR1417326",5,3734,8254,"ERR1417326","forward",4520,3734,8254,"gene_5",FALSE
"ERR1417326",6,8251,8715,"ERR1417326","forward",464,8251,8715,"gene_6",FALSE
"ERR1417326",1,39249,37870,"ERR1417326","reverse",1379,37870,39249,"gene_1",TRUE
"ERR1417326",2,41111,39390,"ERR1417326","reverse",1721,39390,41111,"gene_2",FALSE
"ERR1417326",3,41246,41731,"ERR1417326","forward",485,41246,41731,"gene_3",FALSE
"ERR1417326",4,43233,41803,"ERR1417326","reverse",1430,41803,43233,"gene_4",FALSE
"ERR1417326",5,45042,43510,"ERR1417326","reverse",1532,43510,45042,"gene_5",FALSE
"ERR1417326",6,46418,45045,"ERR1417326","reverse",1373,45045,46418,"gene_6",FALSE
"ERR1417326",1,115,2,"ERR1417326","reverse",113,2,115,"gene_1",TRUE
"ERR1417326",2,2348,210,"ERR1417326","reverse",2138,210,2348,"gene_2",FALSE
"ERR1417326",3,2997,2527,"ERR1417326","reverse",470,2527,2997,"gene_3",FALSE
"ERR1417326",4,3531,3157,"ERR1417326","reverse",374,3157,3531,"gene_4",FALSE
"ERR1417326",5,5057,3732,"ERR1417326","reverse",1325,3732,5057,"gene_5",FALSE
"ERR1417326",6,5354,6583,"ERR1417326","forward",1229,5354,6583,"gene_6",FALSE
"ERR1417326",7,6602,7054,"ERR1417326","forward",452,6602,7054,"gene_7",FALSE
"ERR1417326",8,7225,8085,"ERR1417326","forward",860,7225,8085,"gene_8",FALSE
"ERR1417326",9,8176,8736,"ERR1417326","forward",560,8176,8736,"gene_9",FALSE
"ERR1417326",1,592,1140,"ERR1417326","forward",548,592,1140,"gene_1",TRUE
"ERR1417326",2,1146,1664,"ERR1417326","forward",518,1146,1664,"gene_2",FALSE
"ERR1417326",3,1658,2491,"ERR1417326","forward",833,1658,2491,"gene_3",FALSE
"ERR1417326",4,2488,4986,"ERR1417326","forward",2498,2488,4986,"gene_4",FALSE
"ERR1417326",5,4983,6002,"ERR1417326","forward",1019,4983,6002,"gene_5",FALSE
"ERR1417326",6,6296,6060,"ERR1417326","reverse",236,6060,6296,"gene_6",FALSE
"ERR1417326",7,8210,6723,"ERR1417326","reverse",1487,6723,8210,"gene_7",FALSE
"ERR1417326",1,6064,5537,"ERR1417326","reverse",527,5537,6064,"gene_1",TRUE
"ERR1417326",2,5476,5171,"ERR1417326","reverse",305,5171,5476,"gene_2",FALSE
"ERR1417326",3,5014,4067,"ERR1417326","reverse",947,4067,5014,"gene_3",FALSE
"ERR1417326",4,4070,3663,"ERR1417326","reverse",407,3663,4070,"gene_4",FALSE
"ERR1417326",5,3550,2882,"ERR1417326","reverse",668,2882,3550,"gene_5",FALSE
"ERR1417326",6,2215,2838,"ERR1417326","forward",623,2215,2838,"gene_6",FALSE
"ERR1417326",7,271,2061,"ERR1417326","forward",1790,271,2061,"gene_7",FALSE
"ERR1417326",1,14205,12757,"ERR1417326","reverse",1448,12757,14205,"gene_1",TRUE
"ERR1417326",2,12588,12250,"ERR1417326","reverse",338,12250,12588,"gene_2",FALSE
"ERR1417326",3,12111,11860,"ERR1417326","reverse",251,11860,12111,"gene_3",FALSE
"ERR1417326",4,11853,10597,"ERR1417326","reverse",1256,10597,11853,"gene_4",FALSE
"ERR1417326",5,10597,9914,"ERR1417326","reverse",683,9914,10597,"gene_5",FALSE
"ERR1417326",6,9841,8519,"ERR1417326","reverse",1322,8519,9841,"gene_6",FALSE
"ERR1417326",7,8449,7364,"ERR1417326","reverse",1085,7364,8449,"gene_7",FALSE
"ERR1417326",1,902,345,"ERR1417326","reverse",557,345,902,"gene_1",TRUE
"ERR1417326",2,2116,1046,"ERR1417326","reverse",1070,1046,2116,"gene_2",FALSE
"ERR1417326",3,2327,2653,"ERR1417326","forward",326,2327,2653,"gene_3",FALSE
"ERR1417326",4,3057,2827,"ERR1417326","reverse",230,2827,3057,"gene_4",FALSE
"ERR1417326",5,4315,3449,"ERR1417326","reverse",866,3449,4315,"gene_5",FALSE
"ERR1417326",6,4423,5316,"ERR1417326","forward",893,4423,5316,"gene_6",FALSE
"ERR1417326",7,5480,6034,"ERR1417326","forward",554,5480,6034,"gene_7",FALSE
"ERR1417326",8,6188,8128,"ERR1417326","forward",1940,6188,8128,"gene_8",FALSE
"ERR1417326",1,1492,839,"ERR1417326","reverse",653,839,1492,"gene_1",TRUE
"ERR1417326",2,2182,1511,"ERR1417326","reverse",671,1511,2182,"gene_2",FALSE
"ERR1417326",3,3237,2317,"ERR1417326","reverse",920,2317,3237,"gene_3",FALSE
"ERR1417326",4,3688,3398,"ERR1417326","reverse",290,3398,3688,"gene_4",FALSE
"ERR1417326",5,4818,3712,"ERR1417326","reverse",1106,3712,4818,"gene_5",FALSE
"ERR1417326",6,4919,5833,"ERR1417326","forward",914,4919,5833,"gene_6",FALSE
"ERR1417326",1,895,332,"ERR1417326","reverse",563,332,895,"gene_1",TRUE
"ERR1417326",2,3557,1503,"ERR1417326","reverse",2054,1503,3557,"gene_2",FALSE
"ERR1417326",3,3557,1503,"ERR1417326","reverse",2054,1503,3557,"gene_3",FALSE
"ERR1417326",4,4904,3888,"ERR1417326","reverse",1016,3888,4904,"gene_4",FALSE
"ERR1417326",5,5428,4937,"ERR1417326","reverse",491,4937,5428,"gene_5",FALSE
"ERR1417326",6,7152,5428,"ERR1417326","reverse",1724,5428,7152,"gene_6",FALSE
"ERR1417326",1,1200,2444,"ERR1417326","forward",1244,1200,2444,"gene_1",TRUE
"ERR1417326",2,4617,2503,"ERR1417326","reverse",2114,2503,4617,"gene_2",FALSE
"ERR1417326",3,4617,2503,"ERR1417326","reverse",2114,2503,4617,"gene_3",FALSE
"ERR1417326",4,1200,2444,"ERR1417326","forward",1244,1200,2444,"gene_4",FALSE
"ERR1417326",1,5462,6916,"ERR1417326","forward",1454,5462,6916,"gene_1",TRUE
"ERR1417326",2,8142,6964,"ERR1417326","reverse",1178,6964,8142,"gene_2",FALSE
"ERR1417326",3,8142,6964,"ERR1417326","reverse",1178,6964,8142,"gene_3",FALSE
"ERR1417326",4,5462,6916,"ERR1417326","forward",1454,5462,6916,"gene_4",FALSE
"ERR1417326",1,1987,2412,"ERR1417326","forward",425,1987,2412,"gene_1",TRUE
"ERR1417326",2,4072,2486,"ERR1417326","reverse",1586,2486,4072,"gene_2",FALSE
"ERR1417326",3,4775,4332,"ERR1417326","reverse",443,4332,4775,"gene_3",FALSE
"ERR1417326",8,1987,2412,"ERR1417326","forward",425,1987,2412,"gene_8",FALSE
