qname,qid,qstart,qend
ERR1946991,6,15814,13646
ERR1946991,7,13268,13101
ERR1946991,8,12259,13104
ERR1946991,9,12087,11518
ERR1946991,10,11436,9895
ERR1946991,11,9155,9850
ERR1946991,12,8381,9103
ERR1946991,13,6003,8189
ERR1946991,14,5555,5983
ERR1946991,15,4450,5550
ERR1946991,16,4089,2794
ERR1946991,17,2763,1813
ERR1946991,18,1816,1238
ERR1946991,19,1236,157
ERR1946991,1,101648,102268
ERR1946991,2,102600,104747
ERR1946991,3,104852,105478
ERR1946991,4,105466,105984
ERR1946991,5,105987,107042
ERR1946991,6,107056,107634
ERR1946991,7,107759,109327
ERR1946991,8,109434,110177
ERR1946991,9,111395,110253
ERR1946991,10,112343,111459
ERR1946991,11,112778,112476
ERR1946991,12,114331,112775
ERR1946991,13,114599,114324
ERR1946991,1,74535,73747
ERR1946991,2,73717,72956
ERR1946991,3,72894,71371
ERR1946991,4,71356,70151
ERR1946991,5,70041,69199
ERR1946991,6,69147,67963
ERR1946991,7,66956,67927
ERR1946991,8,66734,65925
ERR1946991,9,65006,65857
ERR1946991,10,63608,64825
ERR1946991,11,63276,62125
ERR1946991,12,62063,60813
ERR1946991,13,59783,60598
ERR1946991,14,58569,59756
ERR1946991,15,57388,58542
ERR1946991,16,55577,57286
ERR1946991,17,54381,55583
ERR1946991,18,53321,54358
ERR1946991,19,52507,53229
ERR1946991,1,110789,109575
ERR1946991,2,109556,108525
ERR1946991,3,108525,107056
ERR1946991,4,107038,105695
ERR1946991,5,105682,104708
ERR1946991,6,103883,104644
ERR1946991,7,103883,104644
ERR1946991,1,1483,416
ERR1946991,2,2335,1502
ERR1946991,3,3234,2377
ERR1946991,4,3352,3957
ERR1946991,5,4025,4552
ERR1946991,6,4846,4601
ERR1946991,7,5995,5009
ERR1946991,8,6869,6207
ERR1946991,9,8912,6927
ERR1946991,10,9159,10610
ERR1946991,11,10648,11736
ERR1946991,12,11746,12222
ERR1946991,13,13196,12312
ERR1946991,14,13427,14098
ERR1946991,15,14256,14969
ERR1946991,16,15042,15617
ERR1946991,17,16263,15670
ERR1946991,18,16551,17798
ERR1946991,19,18733,17819
ERR1946991,20,18839,19633
ERR1946991,21,20351,19710
ERR1946991,22,20888,20391
ERR1946991,23,21113,21805
ERR1946991,1,187785,188084
ERR1946991,2,188201,189709
ERR1946991,3,190075,191493
ERR1946991,4,191612,192496
ERR1946991,5,193850,192903
ERR1946991,6,194124,194462
ERR1946991,7,195437,194481
ERR1946991,8,198728,195570
ERR1946991,9,199926,198718
ERR1946991,10,201335,199926
ERR1946991,11,201764,201393
ERR1946991,12,202912,202301
ERR1946991,13,203103,202909
ERR1946991,14,203593,203159
ERR1946991,15,203706,204398
ERR1946991,16,204741,205121
ERR1946991,17,206825,205164
ERR1946991,18,207124,208401
ERR1946991,1,79847,78882
ERR1946991,2,76977,78842
ERR1946991,3,76573,76845
ERR1946991,4,75948,76403
ERR1946991,5,75737,75090
ERR1946991,6,74979,74506
ERR1946991,7,74504,73287
ERR1946991,8,73220,72834
ERR1946991,9,72803,72483
ERR1946991,10,72397,71879
ERR1946991,11,71840,69981
ERR1946991,12,69962,69624
ERR1946991,13,68108,69577
ERR1946991,14,67621,68055
ERR1946991,15,63959,67420
ERR1946991,16,63468,63824
ERR1946991,17,62446,63387
ERR1946991,18,61522,62301
ERR1946991,19,60992,61498
ERR1946991,20,60314,60979
ERR1946991,21,60101,59835
ERR1946991,22,59044,59778
ERR1946991,23,58129,58986
ERR1946991,1,67851,68489
ERR1946991,2,68513,69313
ERR1946991,3,71237,69399
ERR1946991,4,72614,71250
ERR1946991,5,73146,72631
ERR1946991,6,74041,73124
ERR1946991,7,74506,74057
ERR1946991,8,74980,74510
ERR1946991,9,76113,74992
ERR1946991,10,77642,76353
ERR1946991,11,77720,78943
ERR1946991,12,79353,79688
ERR1946991,13,79936,80421
ERR1946991,14,80904,80461
ERR1946991,17,81073,82287
ERR1946991,18,82432,83286
ERR1946991,19,83283,84134
ERR1946991,20,84563,85783
ERR1946991,21,87162,86404
ERR1946991,1,81433,83091
ERR1946991,2,79865,81337
ERR1946991,3,79249,79872
ERR1946991,4,78983,77361
ERR1946991,5,77243,75177
ERR1946991,6,75165,74551
ERR1946991,7,74289,73774
ERR1946991,8,73463,73663
ERR1946991,9,72964,71966
ERR1946991,10,70666,71928
ERR1946991,11,70477,69947
ERR1946991,12,69860,69519
ERR1946991,13,69282,67288
ERR1946991,14,67274,66015
ERR1946991,15,65932,65513
ERR1946991,16,64622,65410
ERR1946991,17,64374,63793
ERR1946991,18,63778,63479
ERR1946991,19,62621,63433
ERR1946991,1,8193,7258
ERR1946991,2,7060,5825
ERR1946991,3,5588,4392
ERR1946991,4,3603,4352
ERR1946991,5,3478,2411
ERR1946991,6,2327,1809
ERR1946991,7,1152,1730
ERR1946991,1,62347,62042
ERR1946991,2,62014,61715
ERR1946991,3,61698,60631
ERR1946991,4,60638,59874
ERR1946991,5,59862,58933
ERR1946991,6,58903,57692
ERR1946991,7,57649,56426
ERR1946991,8,56402,55881
ERR1946991,9,55845,55021
ERR1946991,10,55005,54211
ERR1946991,11,54195,53404
ERR1946991,12,53390,51924
ERR1946991,13,51885,50245
ERR1946991,14,50089,48893
ERR1946991,15,47532,48830
ERR1946991,16,47297,46815
ERR1946991,17,46636,45314
ERR1946991,18,44559,45347
ERR1946991,19,44452,43232
ERR1946991,20,42019,43164
ERR1946991,1,320,1651
ERR1946991,3,320,1651
ERR1946991,4,1671,3620
ERR1946991,5,4233,3676
ERR1946991,6,4348,4965
ERR1946991,7,4985,5515
ERR1946991,8,5648,6313
ERR1946991,9,6325,7116
ERR1946991,10,7253,8704
ERR1946991,11,8673,9518
ERR1946991,12,9796,9524
ERR1946991,13,9981,10667
ERR1946991,14,11024,11845
ERR1946991,15,11944,12342
ERR1946991,16,12383,14317
ERR1946991,17,14304,15059
ERR1946991,18,15088,16083
ERR1946991,19,16233,16553
ERR1946991,20,16565,17044
ERR1946991,21,17181,18401
ERR1946991,22,18548,19612
ERR1946991,1,44174,42918
ERR1946991,2,44375,45163
ERR1946991,3,47518,45281
ERR1946991,4,49622,47919
ERR1946991,5,49795,51114
ERR1946991,6,51214,52500
ERR1946991,7,52636,53118
ERR1946991,8,53222,54664
ERR1946991,9,54859,55599
ERR1946991,10,55599,56495
ERR1946991,11,56482,57732
ERR1946991,12,57733,59577
ERR1946991,13,59555,60460
ERR1946991,14,61604,60468
ERR1946991,15,62827,61607
ERR1946991,1,133076,132144
ERR1946991,2,132169,130208
ERR1946991,3,129103,129741
ERR1946991,4,129011,128076
ERR1946991,5,126962,127828
ERR1946991,6,126019,126879
ERR1946991,7,125257,125988
ERR1946991,8,124589,125254
ERR1946991,9,123940,124599
ERR1946991,10,123368,123652
ERR1946991,11,122265,123224
ERR1946991,12,118804,122268
ERR1946991,13,118608,116992
ERR1946991,14,116478,116933
ERR1946991,15,116321,115710
ERR1946991,16,115028,115639
ERR1946991,17,114745,114509
ERR1946991,18,113276,114448
ERR1946991,1,32209,33108
ERR1946991,2,33372,34049
ERR1946991,3,34713,34108
ERR1946991,4,35458,34763
ERR1946991,5,36206,35532
ERR1946991,6,37135,36203
ERR1946991,7,37858,41190
ERR1946991,8,41383,43224
ERR1946991,9,44590,43694
ERR1946991,10,44703,45458
ERR1946991,11,46663,45509
ERR1946991,12,46781,47242
ERR1946991,13,47276,48622
ERR1946991,14,49907,48657
ERR1946991,15,51188,49941
ERR1946991,1,46152,44659
ERR1946991,2,47248,46139
ERR1946991,3,47590,48933
ERR1946991,4,48985,49713
ERR1946991,5,49799,50353
ERR1946991,6,50359,51111
ERR1946991,7,51111,51935
ERR1946991,8,51936,53132
ERR1946991,9,53134,54489
ERR1946991,10,54527,57052
ERR1946991,11,57094,57597
ERR1946991,12,57602,58672
ERR1946991,13,58679,59164
ERR1946991,14,59161,59949
ERR1946991,15,60887,60003
ERR1946991,16,61797,61315
ERR1946991,17,62900,61851
ERR1946991,18,63486,63046
ERR1946991,19,64156,63470
ERR1946991,1,83939,84571
ERR1946991,4,83384,83860
ERR1946991,5,80066,83296
ERR1946991,6,78912,80051
ERR1946991,7,78598,78011
ERR1946991,8,77415,77951
ERR1946991,9,77077,77400
ERR1946991,10,76877,76227
ERR1946991,11,76092,74197
ERR1946991,12,74065,73214
ERR1946991,13,73079,72765
ERR1946991,14,72399,72764
ERR1946991,15,72062,70299
ERR1946991,16,69873,69025
ERR1946991,17,68784,68116
ERR1946991,18,67671,68093
ERR1946991,19,66235,67554
ERR1946991,1,1,234
ERR1946991,1,1,225
ERR1946991,1,221,3
ERR1946991,1,3,212
ERR1946991,1,3,212
ERR1946991,1,1,216
ERR1946991,1,172,2
ERR1946991,1,166,2
ERR1946991,1,166,2
ERR1946991,1,3,158
ERR1946991,1,3,158
ERR1946991,1,145,2
ERR1946991,1,145,2
ERR1417339,1,5397,5299
ERR1417339,2,5306,4398
ERR1417339,3,4367,2754
ERR1417339,4,2154,2702
ERR1417339,5,1931,1419
ERR1417339,6,34,1371
ERR1417339,1,17178,18392
ERR1417339,2,17098,15971
ERR1417339,3,15843,14998
ERR1417339,4,14606,14941
ERR1417339,5,13477,14481
ERR1417339,6,12202,13134
ERR1417339,7,10295,11299
ERR1417339,8,10038,8107
ERR1417339,9,7856,7299
ERR1417339,10,6821,7213
ERR1417339,11,4315,6783
ERR1417339,12,3180,4262
ERR1417339,13,2017,3165
ERR1417339,14,522,1919
ERR1417339,1,38610,39620
ERR1417339,2,38510,38133
ERR1417339,3,37985,37536
ERR1417339,4,37500,34864
ERR1417339,5,34776,34018
ERR1417339,6,33880,33308
ERR1417339,7,33191,31212
ERR1417339,8,31138,30899
ERR1417339,9,30891,30724
ERR1417339,10,30607,30104
ERR1417339,11,29991,29713
ERR1417339,12,27966,29675
ERR1417339,13,27662,27817
ERR1417339,14,27413,27649
ERR1417339,15,25797,27245
ERR1417339,16,25684,24992
ERR1417339,17,24917,24054
ERR1417339,18,23662,22907
ERR1417339,19,22862,22242
ERR1417339,20,22242,21838
ERR1417339,21,21256,21777
ERR1417339,22,20100,21155
ERR1417339,23,19576,20085
ERR1417339,24,18689,19531
ERR1417339,25,18157,18522
ERR1417339,26,17787,18146
ERR1417339,27,16895,17713
ERR1417339,28,16801,16022
ERR1417339,29,13786,15978
ERR1417339,30,11397,13577
ERR1417339,31,10454,11224
ERR1417339,32,10020,10457
ERR1417339,33,9790,10008
ERR1417339,34,9537,8662
ERR1417339,35,7840,8466
ERR1417339,36,7128,7670
ERR1417339,37,6493,7086
ERR1417339,38,5333,6493
ERR1417339,39,3552,5249
ERR1417339,40,2410,3093
ERR1417339,41,1,2304
ERR1417339,1,189,929
ERR1417339,2,981,3518
ERR1417339,1,403,906
ERR1417339,2,912,1964
ERR1417339,1,3,1478
ERR1417339,2,1647,1985
ERR1417339,3,2124,2375
ERR1417339,4,2382,3638
ERR1417339,5,3638,4321
ERR1417339,6,4394,5716
ERR1417339,7,5786,6871
ERR1417339,1,4737,436
ERR1417339,1,4737,436
ERR1417339,1,9978,9409
ERR1417339,1,40757,41107
ERR1417339,2,40209,40742
ERR1417339,1,1,237
ERR1417339,1,1,237
ERR1417339,1,230,3
ERR1417339,1,230,3
ERR1417339,1,230,3
ERR1417339,1,447,118
ERR1417339,1,1,237
ERR1417339,1,3,254
ERR1417339,1,3,254
ERR1417339,1,3,254
ERR1417339,1,3,254
ERR1417339,1,1294,2
ERR1417339,1,1294,2
ERR1946991,1,1483,416
ERR1946991,2,2335,1502
ERR1946991,3,3234,2377
ERR1946991,4,3352,3957
ERR1946991,5,4025,4552
ERR1946991,6,4846,4601
ERR1946991,7,5995,5009
ERR1946991,8,6869,6207
ERR1946991,9,8912,6927
ERR1946991,10,9159,10610
ERR1946991,11,10648,11736
ERR1946991,12,11746,12222
ERR1946991,13,13196,12312
ERR1946991,14,13427,14098
ERR1946991,15,14256,14969
ERR1946991,16,15042,15617
ERR1946991,17,16263,15670
ERR1946991,18,16551,17798
ERR1946991,19,18733,17819
ERR1946991,20,18839,19633
ERR1946991,21,20351,19710
ERR1946991,22,20888,20391
ERR1946991,23,21113,21805
ERR1946991,1,2,109
ERR1946991,2,843,289
ERR1946991,3,1100,2599
ERR1946991,4,2601,4976
ERR1946991,5,4983,5966
ERR1946991,6,6672,5977
ERR1946991,7,7488,6682
ERR1946991,8,8553,7498
ERR1946991,1,250,849
ERR1946991,2,1599,907
ERR1946991,1,170,622
ERR1946991,2,784,1218
ERR1946991,3,1419,1517
ERR1946991,1,498,3269
ERR1946991,2,3898,3329
ERR1946991,3,4750,3920
ERR1946991,4,6011,4728
ERR1946991,5,6889,6068
ERR1946991,6,8428,6908
ERR1946991,7,8708,9034
ERR1946991,8,9356,10624
ERR1946991,9,11039,11284
ERR1946991,10,11750,11454
ERR1946991,11,14128,11747
ERR1946991,12,15142,14162
ERR1946991,1,120725,121927
ERR1946991,2,120587,120021
ERR1946991,1,108558,109931
ERR1946991,2,108410,106935
ERR1946991,1,135,1286
ERR1946991,2,3237,1354
ERR1946991,3,3778,3308
ERR1946991,1,92161,90596
ERR1946991,2,88536,90542
ERR1946991,3,87478,88419
ERR1946991,4,86559,87374
ERR1946991,5,85727,86566
ERR1946991,6,82149,85712
ERR1946991,7,80867,81934
ERR1946991,1,58864,58766
ERR1946991,2,58773,57865
ERR1946991,3,57834,56221
ERR1946991,4,55620,56168
ERR1946991,5,55398,54886
ERR1946991,6,53475,54812
ERR1946991,1,1816,602
ERR1946991,2,1896,3023
ERR1946991,3,3151,3996
ERR1946991,4,4388,4053
ERR1946991,5,5517,4513
ERR1946991,6,6867,5860
ERR1946991,7,8127,7123
ERR1946991,8,8384,10315
ERR1946991,9,10566,11123
ERR1946991,10,11599,11207
ERR1946991,11,14105,11637
ERR1946991,12,15240,14158
ERR1946991,13,16403,15255
ERR1946991,14,17898,16501
ERR1946991,1,824,48
ERR1946991,2,924,1301
ERR1946991,3,1449,1898
ERR1946991,4,1934,4570
ERR1946991,5,4658,5416
ERR1946991,6,5554,6126
ERR1946991,7,6243,8222
ERR1946991,8,8296,8535
ERR1946991,9,8543,8710
ERR1946991,10,8827,9330
ERR1946991,11,9443,9721
ERR1946991,12,11468,9759
ERR1946991,13,11771,11616
ERR1946991,14,12020,11784
ERR1946991,15,13636,12188
ERR1946991,16,13749,14441
ERR1946991,17,14516,15379
ERR1946991,18,15771,16526
ERR1946991,19,16571,17191
ERR1946991,20,17191,17595
ERR1946991,21,18177,17656
ERR1946991,22,19333,18278
ERR1946991,23,19857,19348
ERR1946991,24,20744,19902
ERR1946991,25,21228,20866
ERR1946991,26,21598,21239
ERR1946991,27,22490,21672
ERR1946991,28,22584,23363
ERR1946991,29,25745,23412
ERR1946991,30,28134,25954
ERR1946991,31,29077,28307
ERR1946991,32,29511,29074
ERR1946991,33,29741,29523
ERR1946991,34,29994,30869
ERR1946991,35,31688,31062
ERR1946991,36,32399,31857
ERR1946991,37,33034,32441
ERR1946991,38,34194,33034
ERR1946991,39,35975,34278
ERR1946991,40,37117,36434
ERR1946991,41,39453,37222
ERR1946991,1,42600,41890
ERR1946991,2,41832,39274
ERR1946991,1,318,821
ERR1946991,2,827,2050
ERR1946991,1,13482,12034
ERR1946991,2,11865,11527
ERR1946991,3,11387,11136
ERR1946991,4,11129,9873
ERR1946991,5,9873,9190
ERR1946991,6,9117,7795
ERR1946991,7,7725,6640
ERR1946991,1,1,1296
ERR1946991,1,1,1296
ERR1946991,1,1024,497
ERR1946991,1,46367,46017
ERR1946991,2,46915,46382
ERR1946999,1,102454,101216
ERR1946999,2,99884,101170
ERR1946999,3,98972,99643
ERR1946999,4,97207,98901
ERR1946999,5,96478,97095
ERR1946999,6,96333,95161
ERR1946999,7,95136,93535
ERR1946999,8,93525,92722
ERR1946999,9,92710,90719
ERR1946999,10,90722,89820
ERR1946999,11,88627,89568
ERR1946999,12,88422,84940
ERR1946999,13,84075,84878
ERR1946999,14,82076,83878
ERR1946999,15,81756,81322
ERR1946999,16,80084,81301
ERR1946999,17,78749,80065
ERR1946999,18,78059,78712
ERR1946999,19,77391,78059
ERR1946999,20,76030,77343
ERR1946999,21,74847,76001
ERR1946999,1,11073,10174
ERR1946999,2,10058,9090
ERR1946999,3,8987,8466
ERR1946999,4,8439,7615
ERR1946999,5,7600,7223
ERR1946999,6,7062,6625
ERR1946999,7,6537,6106
ERR1946999,8,4561,6051
ERR1946999,9,4464,3643
ERR1946999,10,3633,2716
ERR1946999,11,105,2726
ERR1946999,1,46213,47247
ERR1946999,2,47254,48081
ERR1946999,3,48094,48714
ERR1946999,4,48740,49615
ERR1946999,5,49731,50993
ERR1946999,6,50990,52660
ERR1946999,7,52653,53669
ERR1946999,9,55083,53713
ERR1946999,10,55458,57119
ERR1946999,11,57139,57891
ERR1946999,12,57888,59039
ERR1946999,13,59331,61037
ERR1946999,14,62300,61086
ERR1946999,15,62816,63526
ERR1946999,16,63519,64403
ERR1946999,17,64663,65820
ERR1946999,18,65820,68426
ERR1946999,19,68585,68851
ERR1946999,20,69441,70016
ERR1946999,22,72070,71786
ERR1946999,1,151171,149741
ERR1946999,2,148426,149673
ERR1946999,3,147721,148185
ERR1946999,4,145431,147467
ERR1946999,5,144299,145336
ERR1946999,6,140848,144297
ERR1946999,7,140142,140837
ERR1946999,8,139090,139893
ERR1946999,9,139059,138307
ERR1946999,10,138291,137557
ERR1946999,11,136098,137507
ERR1946999,12,135957,135148
ERR1946999,13,135063,134119
ERR1946999,14,133086,134039
ERR1946999,15,130513,132924
ERR1946999,16,129755,130480
ERR1946999,17,127708,129741
ERR1946999,18,125997,127475
ERR1946999,19,125131,125700
ERR1946999,20,124423,125016
ERR1946999,1,130876,131820
ERR1946999,2,132058,133155
ERR1946999,3,133167,134615
ERR1946999,4,134653,135579
ERR1946999,5,135582,136436
ERR1946999,6,136497,137759
ERR1946999,7,137924,139099
ERR1946999,8,139210,140112
ERR1946999,9,140650,140210
ERR1946999,10,140758,141450
ERR1946999,11,141701,144418
ERR1946999,12,144421,146400
ERR1946999,13,146549,146821
ERR1946999,14,147070,147645
ERR1946999,15,149861,147705
ERR1946999,16,150089,150886
ERR1946999,17,150978,151343
ERR1946999,18,151479,152945
ERR1946999,19,153095,154432
ERR1946999,20,154443,155099
ERR1946999,21,155100,156800
ERR1946999,22,157612,156845
ERR1946999,1,38638,38096
ERR1946999,2,37889,36891
ERR1946999,3,36347,36835
ERR1946999,4,35355,35921
ERR1946999,5,34853,35338
ERR1946999,6,34771,34367
ERR1946999,7,34219,32960
ERR1946999,8,32745,30367
ERR1946999,9,30053,29553
ERR1946999,10,29054,29407
ERR1946999,11,27678,28733
ERR1946999,12,26918,27676
ERR1946999,13,25449,26840
ERR1946999,14,24617,25240
ERR1946999,15,24290,22698
ERR1946999,16,22626,22159
ERR1946999,17,22113,21469
ERR1946999,18,21386,20067
ERR1946999,19,19913,17694
ERR1946999,20,17396,15717
ERR1946999,21,15295,15678
ERR1946999,22,15188,14790
ERR1946999,23,14662,14135
ERR1946999,24,12712,14028
ERR1946999,1,188503,187289
ERR1946999,2,187278,186499
ERR1946999,3,186238,183776
ERR1946999,4,182217,183704
ERR1946999,5,180908,182185
ERR1946999,6,180908,182185
ERR1946999,7,178519,180825
ERR1946999,8,177387,178301
ERR1946999,9,176235,177188
ERR1946999,10,175233,176186
ERR1946999,11,174461,175198
ERR1946999,12,173965,174450
ERR1946999,13,172677,173954
ERR1946999,14,172120,172647
ERR1946999,15,171750,172109
ERR1946999,16,170555,171721
ERR1946999,17,169427,170536
ERR1946999,18,169352,168810
ERR1946999,19,168397,167048
ERR1946999,20,166931,165675
ERR1946999,21,164896,165639
ERR1946999,22,164182,164880
ERR1946999,23,163064,164185
ERR1946999,24,161805,163046
ERR1946999,1,10427,9360
ERR1946999,2,9145,5582
ERR1946999,3,5567,4728
ERR1946999,4,4735,3920
ERR1946999,5,3816,2875
ERR1946999,6,2758,752
ERR1946999,15,140096,139878
ERR1946999,17,142097,142441
ERR1946999,18,143116,142505
ERR1946999,19,145762,143324
ERR1946999,20,145908,146624
ERR1946999,21,146795,147421
ERR1946999,22,148211,147432
ERR1946999,23,149713,148298
ERR1946999,1,152659,152315
ERR1946999,2,152898,155102
ERR1946999,3,155547,155128
ERR1946999,4,155813,156301
ERR1946999,5,158937,156358
ERR1946999,6,159239,160045
ERR1946999,7,160467,160042
ERR1946999,8,160981,160559
ERR1946999,9,161420,162085
ERR1946999,1,9746,8460
ERR1946999,2,11446,9872
ERR1946999,3,11805,11536
ERR1946999,4,13024,12182
ERR1946999,5,13943,13038
ERR1946999,6,14330,14100
ERR1946999,7,14563,16443
ERR1946999,8,17837,16830
ERR1946999,9,18063,19613
ERR1946999,10,19636,20232
ERR1946999,11,20235,21014
ERR1946999,12,21031,21765
ERR1946999,13,22894,21818
ERR1946999,14,24366,22921
ERR1946999,15,25013,24567
ERR1946999,16,25249,25022
ERR1946999,17,25644,25261
ERR1946999,18,26707,25829
ERR1946999,19,27047,26718
ERR1946999,20,27667,27047
ERR1946999,21,29663,27672
ERR1946999,22,30719,29667
ERR1946999,23,31791,31036
ERR1946999,24,34234,31856
ERR1946999,1,11040,10756
ERR1946999,2,11597,11037
ERR1946999,3,11662,12291
ERR1946999,4,12359,13681
ERR1946999,5,13713,14921
ERR1946999,6,14918,16150
ERR1946999,7,16360,16611
ERR1946999,8,17067,16666
ERR1946999,9,17133,17774
ERR1946999,10,18441,17833
ERR1946999,11,18543,19433
ERR1946999,12,19822,19436
ERR1946999,13,20752,19916
ERR1946999,14,20946,21347
ERR1946999,15,21428,22135
ERR1946999,16,22139,23002
ERR1946999,17,23768,23025
ERR1946999,18,25411,23768
ERR1946999,19,26925,25546
ERR1946999,20,27158,30373
ERR1946999,21,30389,32224
ERR1946999,22,32254,33306
ERR1946999,23,33306,34316
ERR1946999,24,34294,35883
ERR1946999,1,827,2050
ERR1946999,2,2065,2544
ERR1946999,3,3602,2592
ERR1946999,4,3709,5334
ERR1946999,5,6144,5335
ERR1946999,6,6348,7682
ERR1946999,7,7725,8096
ERR1946999,8,8107,8781
ERR1946999,9,8866,9309
ERR1946999,10,10190,9351
ERR1946999,11,11003,10191
ERR1946999,12,12001,11027
ERR1946999,13,12183,12611
ERR1946999,14,12624,13010
ERR1946999,15,13181,13834
ERR1946999,16,13841,14269
ERR1946999,17,14287,14943
ERR1946999,18,16986,15046
ERR1946999,19,17841,17005
ERR1946999,20,19009,17852
ERR1946999,21,20665,19052
ERR1946999,22,21555,20668
ERR1946999,23,23381,21576
ERR1946999,24,23568,24167
ERR1946999,25,25362,24199
ERR1946999,26,26062,25499
ERR1946999,1,278899,279798
ERR1946999,2,281824,279857
ERR1946999,3,282682,281990
ERR1946999,1,46880,47968
ERR1946999,2,47968,48783
ERR1946999,3,49625,48786
ERR1946999,4,50603,49629
ERR1946999,5,51875,50847
ERR1946999,6,52042,52812
ERR1946999,7,52831,53967
ERR1946999,8,54188,55831
ERR1946999,9,56454,55876
ERR1946999,10,56624,57400
ERR1946999,11,57459,58757
ERR1946999,12,58773,59153
ERR1946999,13,59110,59547
ERR1946999,15,59806,61515
ERR1946999,16,61530,63563
ERR1946999,17,63577,64182
ERR1946999,18,64221,66875
ERR1946999,19,66887,67603
ERR1946999,20,69103,67682
ERR1946999,1,277906,276200
ERR1946999,2,271616,274447
ERR1946999,3,271319,270717
ERR1946999,4,270713,269736
ERR1946999,5,269671,269318
ERR1946999,6,269265,268924
ERR1946999,7,268200,268874
ERR1946999,8,267937,266855
ERR1946999,9,266708,265344
ERR1946999,10,265292,264711
ERR1946999,11,264347,264670
ERR1946999,12,263655,264350
ERR1946999,13,263586,263038
ERR1946999,14,262732,261290
ERR1946999,15,259681,261225
ERR1946999,16,259569,258277
ERR1946999,17,258280,256832
ERR1946999,18,255752,256726
ERR1946999,19,255105,255731
ERR1946999,20,254827,253955
ERR1946999,1,20644,19997
ERR1946999,2,21419,20781
ERR1946999,3,21593,22618
ERR1946999,4,22643,23791
ERR1946999,5,23950,24666
ERR1946999,6,24956,27124
ERR1946999,7,27502,27669
ERR1946999,8,28511,27666
ERR1946999,9,28683,29252
ERR1946999,10,29334,30875
ERR1946999,11,31615,30920
ERR1946999,12,32389,31667
ERR1946999,13,34767,32581
ERR1946999,14,35215,34787
ERR1946999,15,36320,35220
ERR1946999,16,36681,37976
ERR1946999,17,38007,38957
ERR1946999,18,38954,39532
ERR1946999,19,39534,40613
ERR1946999,1,101648,102268
ERR1946999,2,102600,104747
ERR1946999,3,104852,105478
ERR1946999,4,105466,105984
ERR1946999,5,105987,107042
ERR1946999,6,107056,107634
ERR1946999,7,107759,109327
ERR1946999,8,109434,110177
ERR1946999,9,111362,110253
ERR1946999,10,112343,111459
ERR1946999,11,112778,112476
ERR1946999,12,114331,112775
ERR1946999,13,114599,114324
ERR1946999,1,74535,73747
ERR1946999,2,73717,72956
ERR1946999,3,72894,71371
ERR1946999,4,71356,70151
ERR1946999,5,70041,69199
ERR1946999,6,69147,67963
ERR1946999,7,66956,67927
ERR1946999,8,66734,65925
ERR1946999,9,65006,65857
ERR1946999,10,63608,64825
ERR1946999,11,63276,62125
ERR1946999,12,62063,60813
ERR1946999,13,59783,60598
ERR1946999,14,58569,59756
ERR1946999,15,57388,58542
ERR1946999,16,55577,57286
ERR1946999,17,54381,55583
ERR1946999,18,53321,54358
ERR1946999,19,52507,53229
ERR1946999,1,110789,109575
ERR1946999,2,109556,108525
ERR1946999,3,108525,107056
ERR1946999,4,107038,105695
ERR1946999,5,105682,104708
ERR1946999,6,103883,104644
ERR1946999,7,103883,104644
ERR1946999,1,1483,416
ERR1946999,2,2335,1502
ERR1946999,3,3234,2377
ERR1946999,4,3352,3957
ERR1946999,5,4025,4552
ERR1946999,6,4846,4601
ERR1946999,7,5995,5009
ERR1946999,8,6869,6207
ERR1946999,9,8912,6927
ERR1946999,10,9159,10610
ERR1946999,11,10648,11736
ERR1946999,12,11746,12222
ERR1946999,13,13196,12312
ERR1946999,14,13427,14098
ERR1946999,15,14256,14969
ERR1946999,16,15042,15617
ERR1946999,17,16263,15670
ERR1946999,18,16551,17798
ERR1946999,19,18733,17819
ERR1946999,20,18839,19633
ERR1946999,21,20351,19710
ERR1946999,22,20888,20391
ERR1946999,23,21113,21805
ERR1946999,1,187785,188084
ERR1946999,2,188201,189709
ERR1946999,3,190075,191493
ERR1946999,4,191612,192496
ERR1946999,5,193850,192903
ERR1946999,6,194124,194462
ERR1946999,7,195437,194481
ERR1946999,8,198728,195570
ERR1946999,9,199926,198718
ERR1946999,10,201335,199926
ERR1946999,11,201764,201393
ERR1946999,12,202912,202301
ERR1946999,13,203103,202909
ERR1946999,14,203593,203159
ERR1946999,15,203706,204398
ERR1946999,16,204741,205121
ERR1946999,17,206825,205164
ERR1946999,18,207124,208401
ERR1946999,1,79847,78882
ERR1946999,2,76977,78842
ERR1946999,3,76573,76845
ERR1946999,4,75948,76403
ERR1946999,5,75737,75090
ERR1946999,6,74979,74506
ERR1946999,7,74504,73287
ERR1946999,8,73220,72834
ERR1946999,9,72803,72483
ERR1946999,10,72397,71879
ERR1946999,11,71840,69981
ERR1946999,12,69962,69624
ERR1946999,13,68108,69577
ERR1946999,14,67621,68055
ERR1946999,15,63959,67420
ERR1946999,16,63468,63824
ERR1946999,17,62446,63387
ERR1946999,18,61522,62301
ERR1946999,19,60992,61498
ERR1946999,20,60314,60979
ERR1946999,21,60101,59835
ERR1946999,22,59044,59778
ERR1946999,23,58129,58986
ERR1946999,1,67851,68489
ERR1946999,2,68513,69313
ERR1946999,3,71237,69399
ERR1946999,4,72614,71250
ERR1946999,5,73146,72631
ERR1946999,6,74041,73124
